职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
朝九晚五~售后服务（周末双休）,成都,中国太平洋人寿保险股份有限公司成都中心支公司,大专,1-3年,,1.2-2万,1、负责客户各类保单等文件资料的管理、归类、整理、建档和保管;2、进行售后维护，协助主管处理客户的各类需求(协助办理业务、整理保单、递送保单、续保服务、理赔服务、电话邀约等日常杂务)3、协助经理做好电话来访工作，及时转告客户信息，妥善处理部门内务。 - 任职要求:年龄24-50(特别优秀可以放宽年龄限制)1、大专及以上学历2、具备出色的沟通技巧，能够有效地与团队成员交流3、能够适应快节奏的工作环境...,保险,http://jobs.zhaopin.com/CC390778320J40822117310.htm,10000人以上,2025-12-31 14:06:51
（9：00-18：00）周末双休六险一金~运营客服,成都,中国平安,大专,经验不限,"周末双休,不加班不内卷,六险一金",面议,●岗位急招 招满即停。非业务员。非电销●企业文化:我们固定早九晚六周末双休我们绝对不加班，下班就走，我们适合喜欢做服务，而又不想有太多工作压力的人同时对于有晋升欲望、有赚钱欲望的人，我们也给予充足的空间。人性化工作时间+周末双休不加班!●福利待遇：工资构成:1、基础无责底薪+岗位津贴+绩效奖+季度奖+新人津贴(有金融从业经验者薪资面议)，入职半年以上收入8k+，一年以上15k+(上不封顶)2、缴纳...,银行,http://jobs.zhaopin.com/CC000204810J40834265912.htm,10000人以上,2025-12-30 16:33:54
催收客服专员,成都,成都瑞信行汽车服务有限公司,大专,经验不限,,1-2万,工作内容：管理存量资产，电话提示贷后客户风险控制，协调沟通客户回款，管理台账。工作时间：周一到周五9：00-18：00周六值班10:00-18:00周日休息节假日基本正常放假工作要求：1.爱岗敬业，服从公司安排。2.有相关电话客服相关工作经验。工作待遇：试用期：试用期一个月，底薪4千+提成， 综合薪资1w-4w福利待遇：五险一金，不定期团建。公司办公环境好，同事氛围优。诚邀有实力朋友加入。,汽车金融,http://jobs.zhaopin.com/CC813032480J40784456708.htm,100-299人,2025-12-30 13:39:52
逾期客服专员+无责保底5000,成都,成都龙象腾企业管理咨询有限公司,学历不限,经验不限,"售后客服,售前客服,电话客服,全白班",1-2万,1、负责逾期账户的催收工作，通过电话、微信、短信等形式与债务相关客户沟通，督促客户及时还款，按期完成催收目标;2、通过各种有效方式查找失联的客户，提高回款率，减低坏账损失;3、调查客户的还款能力，评估客户的贷后风险且实施有效的处理手段;4、在工作中积极提出自己的意见和建议，优化催收工作流程。其他福利：享有带薪年假、婚假、产假等各项国家规定假日晋升机会：可往管理组长-负责人-主管-地区经理以及品控、...,电子商务,http://jobs.zhaopin.com/CC599524730J40976161804.htm,20-99人,2025-12-24 17:46:05
邀约客服专员,成都,成都众渝合华商务信息咨询有限公司,大专,经验不限,,1-2万,岗位职责:少量电话，客户都是客户池里精准客户，与客户沟通核实信息并进行跟进，接待客户，新手小白也可以，老板手把手教你!薪资待遇:无责底薪4200+提成20％～40％+奖金，新人小伙伴平均薪资6000~8000老员工综合薪资8000~15000+，能者多劳，缴纳五险一金工作时间:朝九晚六，可协调双休任职要求:1. 18~40岁，不限学历，会简单电脑操作即可做事认真且有责任心，认真努力。2. 罗辑思维...,银行,http://jobs.zhaopin.com/CCL1504590750J40802329414.htm,20-99人,2025-12-18 22:23:45
银行分期专员客服专员固定单休到手8000,成都,四川初卓商务服务有限公司,学历不限,经验不限,"周末双休,节假日休,全白班",1-2万,银行信用卡官方热线呼出，联系银行的信用卡持卡客户介绍及办理信用卡账单分期业务，客户刚性需求，减轻客户每月还款压力，所服务的对象都是银行信用卡持卡，并正常使用的客户；客户资源由银行提供（在线电话作业，工作无需外出）周末固定单休，节假日休，中午休息一个小时，上班时间：早九晚六综合薪资4k-20k,互联网,http://jobs.zhaopin.com/CCL1326418520J40877701102.htm,500-999人,2025-12-09 17:25:29
国企车险客服/双休社保+高额年终奖,成都,上海田明商务信息咨询有限公司,高中,经验不限,"电话客服,网络客服,售前客服,全白班,电话销售,车险续费,销售",1-2万,招聘岗位:车险续费专员产品优势:有车必买，每年需要续保一次， 国家强制性产品，一个电话就能成交。一、工作内容:1.公司提供即将到期的客户，通过电话和企业微信等方式联系客户进行续约和维护跟踪。二、职位要求：1. 20-35周岁，大专及以上学历(有经验者可放宽要求)2.工作时间：早九晚六，周末双休（有加班双倍带薪）。三、福利待遇:1、底薪+提成+绩效；岗前带薪培训，入职缴纳五险一金，国定节假日带薪休假...,咨询服务,http://jobs.zhaopin.com/CC586340620J40971801804.htm,1000-9999人,2025-12-05 15:59:19
无责6k客服/包两餐/过年带薪一个月长假,成都,成都融汇方舟科技有限公司,学历不限,无经验,"全白班,售前客服",1.5-2万·13薪,"过年带薪一个多月的长假，只需要负责邀约的客服，不面销，岗位不需要外出，银行100%精准实时数据,这个岗位接受0经验，接受应届生，前期主管一-对一的带和教，有专业化的一-对一带薪培训，每月准时发工资;【工作内容在公司后台系统上审核收集整理客户主动在银行提交的资料，进行审核，可接受小白0经验，专业化带薪培训一对一带和教你[薪资待遇] :无责6000+高提成+奖金+五险一金+下午茶+团建活动等平均薪资1...",互联网金融/小额贷款,http://jobs.zhaopin.com/CCL1510272100J40778911316.htm,20-99人,2025-12-05 10:56:03
均薪13498.5 挑战高薪 入职五险一金,成都,中智四川经济技术合作有限公司,大专,经验不限,入职五险一金,1-2万,周末休！法定节假日全休！入职五险一金！央企直签！福利待遇:入职购买五险一金，带薪年假，节日福利，带薪培训，下午茶团建。最重要的事情最后说!工作简单，无绩效考核，目前人均薪资在13498.5，想要挑战高薪的放心投简历！,人力资源服务,http://jobs.zhaopin.com/CC158905110J40815739009.htm,100-299人,2025-12-02 17:37:40
投顾客服+朝九晚六+双休,成都,四川大决策证券投资顾问有限公司,本科,经验不限,"投资顾问资质,售后客服",1-2万,岗位职责1、向客户详细介绍与讲解公司的服务或产品，主动发现并解决客户服务过程中或产品使用过程中的问题；2、综合投顾部的分析与建议，为客户提供证券资讯、市场行情分析、个股操作建议、投资理念与方法等方面的投资咨询服务；3、定期主动回访客户，准确捕捉客户需求，精准掌握客户的合作状态与情绪，提升客户的满意度及与客户的粘性，维护好客情关系； 4、与销售进行对接、配合，积极处理好客户的诉求，保持与客户的良好合...,证券/期货,http://jobs.zhaopin.com/CC403797110J40316999005.htm,300-499人,2025-11-25 17:23:28
