职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
硬件品控管理,深圳,南方新华,本科,5-10年,"平板、学习机,品控",3-5万·13薪,【岗位职责】1. 搭建并完善公司硬件供应链体系，筛选、评估核心元器件及物料供应商，把控采购成本与交付周期，确保硬件供应稳定、成本可控；2. 结合AI+教育场景需求，输出适配的硬件解决方案，包括硬件选型、性能优化等，确保方案兼具实用性与竞争力；3. 统筹硬件全生命周期品质管理，主导品质异常问题的排查与闭环，联动外部供应商及内部软件研发团队，处理硬件与自研系统适配中的质量问题，推动供应商落实整改并验证...,人力资源服务,http://jobs.zhaopin.com/CC346219280J40813165311.htm,100-299人,2025-12-09 13:58:22
电动重卡质量部长（base长沙）,深圳,三一集团有限公司,本科,3-5年,三电,3-5万·16薪,新能源商用车头部主机厂，base长沙职位概述：全面负责三一重卡质量管理工作，重点主导电池、电机、电控等三电系统的重大质量问题攻关与改进。协同研发、生产、供应链等部门，提升产品质量水平，降低售后故障率。核心职责：1.处理三电（电池/电机/电控）相关重大质量问题，制定整改方案并推动落地。2.负责三电关键供应商的质量审核、评估与改进管理。3.领导质量团队，完善质量管理体系，推进质量目标达成与团队能力提升...,专用设备制造,http://jobs.zhaopin.com/CC134218700J40826423510.htm,10000人以上,2025-12-08 16:12:09
后台运营总监（质量体系落地与创新方向）,深圳,深圳市共济科技股份有限公司,本科,经验不限,"测试,CMMI,质量体系建设",3-5万,一、岗位职责1、产品与解决方案竞争力负责，为产品的商业成功负责2、通过客户洞察和竞品分析，负责制定产品路标3、负责产品规格设计、原型设计、需求说明，以确保研发、行销、工程对需求理解一致。4、负责产品验收和试点，给交付团队赋能，以确保产品发布。5、负责产品运营，包括产品功能不断改造和升级，以确保产品系列的持续竞争力。6、负责支撑一线销售与售前组织，共同参与解决方案和技术澄清的工作。 二、任职资格：1...,计算机软件,http://jobs.zhaopin.com/CC145235980J40857192503.htm,500-999人,2025-12-06 00:00:02
DFT工程师,深圳,武汉启云方科技有限公司,本科,5-10年,"EDA,DFT",2.5-5万·15薪,1.参与或负责芯片及模块级别的DFT方案制定，并完成主流的DFT技术实现，包括但不限于扫描链（Scan）插入、内建自测试（MBIST）、边界扫描（Boundary Scan）以及自动测试向量生成（ATPG）。需要确保测试覆盖率达标2.负责DFT模式下的功能验证，解决仿真过程中出现的问题。生成DFT相关的时序约束（SDC），并与前后端团队协作，完成DFT模式的时序收敛（Timing Closure）...,计算机软件,http://jobs.zhaopin.com/CCL1473755600J40810443611.htm,1000-9999人,2025-11-28 14:42:09
IT产研,深圳,深圳市海欣择宇科技有限公司,大专,5-10年,,3-5万,产品/后端/前端//测试岗位,互联网,http://jobs.zhaopin.com/CCL1419030200J40664760206.htm,20-99人,2025-04-15 19:05:53
ATE测试工程师,深圳,阜时科技有限公司,本科,5-10年,ATE测试,2.5-4.5万·14薪,1、根据公司芯片需求，完成芯片Wafer（CP）与封装片（FT）的ATE测试程序开发及维护工作。2、ATE测试硬件的设计制作，确保芯片能够在ATE上高效测试，满足芯片量产需求。3、芯片CP/FT量产维护，维护及指导代工厂量产的正确性，处理对代工厂生产过程中的异常状况。4、工程及客诉处理，生产初期的各类工程芯片（如Corner，OTP 老化、特殊工艺等）验证、分析，协助研发及Foundry 提高产品...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC864217180J40826043509.htm,100-299人,2026-01-08 17:38:58
DFT工程师25-45k+年终/双休,深圳,成都佳伊聘科技有限公司,本科,3-5年,"DFT,测试",2.5-4.5万,岗位职责：1.参与或负责芯片及模块级别的DFT方案制定，并完成主流的DFT技术实现，包括但不限于扫描链（Scan）插入、内建自测试（MBIST）、边界扫描（Boundary Scan）以及自动测试向量生成（ATPG）。需要确保测试覆盖率达标2.负责DFT模式下的功能验证，解决仿真过程中出现的问题。生成DFT相关的时序约束（SDC），并与前后端团队协作，完成DFT模式的时序收敛（Timing Clo...,人力资源服务,http://jobs.zhaopin.com/CCL1323094150J40737013906.htm,100-299人,2025-12-01 13:48:36
无人车业务部-整车性能试验工程师-VTS 方向,深圳,北京三快在线科技有限公司,本科,3-5年,,面议,美团自动配送以自研L4级自动驾驶软硬件技术为核心，与美团即时零售业务结合，形成满足公开道路、校园、社区、工业园区等室外全场景下的自动配送整体解决方案。美团无人车团队成立于2016年，团队成员来自于Waymo、Cruise、Pony.ai、泛亚等自动驾驶行业头部公司，自动驾驶技术团队博士占比高达30%，依靠视觉、激光等传感器，实时感知预测周围环境，通过高精地图定位和智能决策规划，保证自动配送车全场景...,互联网,http://jobs.zhaopin.com/CC383625320J40810670209.htm,10000人以上,2026-01-11 08:27:05
QPM,深圳,中国广核集团有限公司,本科,5-10年,,3-4万,岗位职责:1.负责产品全流程的质量管控:(1)策划阶段:负责质量策划、整机质量标准制定，主导技术可行性及对标机型分析，识别潜在的风险;(2)开发阶段:参与相关设计评审，监控设计、物料及生产的品质风险，把关设计缺陷的闭环质量;(3)验证阶段:跟进产品小批量试产，产品竞争力验收，并主导国内转产评审;(4)发布阶段:跟踪产品量产稳定性，主导量产准入准出评审;(5)生命周期:负责生大售后品质问题分析改善，...,互联网,http://jobs.zhaopin.com/CCL1318355140J40843504603.htm,500-999人,2026-01-11 01:05:31
智能硬件质量体系构建专家（测试工艺方向）-知名大厂,深圳,北京外企德科人力资源服务深圳有限公司,本科,5-10年,,2.5-4万·15薪,工作职责1. 负责新产品生产测试风险评估，测试可制造可量产性设计和评审；2. 制定新产品生产测试工艺方案，评估测试需求、约束设计、收敛测试阔值、闭环测试覆盖率问题，保证测试有效性和高效性；3. 按项目进度完成生产测试工站导入，参与设计变更，主导工艺变更导入，负责试产成熟度收敛，保证试产及量产产出；4. 跟进项目试产，完成不良分析、测试问题闭环，达成阶段的生产良率、制造成本及质量目标。任职要求1. ...,人力资源服务,http://jobs.zhaopin.com/CC157144120J40910056008.htm,10000人以上,2026-01-11 00:35:12
