职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
磨齿工艺工程师,重庆,陕西固盛科技有限责任公司,本科,3-5年,"成型工艺,工艺改良",10000-20000,1.根据产品图纸、精度等级（DIN/ISO 6级及以下）及批量规模，选择成形磨齿或蜗杆磨齿工艺路线，计算留磨余量、确定装夹基准与工序尺寸。2. 数控程序与参数开发使用UG/Mastercam/G-Post等CAM模块生成并后处理砂轮修整及磨齿G代码；设定砂轮线速度、径向进给量、冲程速度、冷却液流量，实现一次交检合格率≥98%。3. 砂轮与工装管理选型陶瓷/CBN成形砂轮，设计在线修整器曲线并建立补...,专用设备制造,http://jobs.zhaopin.com/CCL1388616390J40894930408.htm,20人以下,2025-10-22 15:33:33,10000.0,20000.0,12.0
制氢工艺操作（第三方用工——国内项目）,重庆,重庆建峰工业集团有限公司,大专,3-5年,,10000-20000,岗位职责：主要负责电解制氢装置原始调试、工艺操作、事故处理、人员培训等； 工作经历：熟悉国内各种电解制氢工艺，具有3年以上的专业技术经验，能分析判断并协调处理调试故障。 其 它：接受第三方用工，接受长期出差。,化学原料/化学制品,http://jobs.zhaopin.com/CC297157210J40799530705.htm,1000-9999人,2025-08-04 14:02:34,10000.0,20000.0,12.0
工艺技术经理,重庆,成都钦纵航空航天装备智能制造有限公司,本科,3-5年,工艺设计,10000-20000,岗位内容： 1. 设计、开发和优化生产工艺。2.参与新产品的研发，提供工艺支持和技术咨询。3.依据客户提供的数模、图纸、技术文件等进行产品的加工能力评审和报价工作。4.根据月度经营计划编制详细工艺编程计划。5.负责跟客户的技术交流和对接工作。6.负责部门内部编程和工艺人员的技能培训。7.部门内部管理工作。任职资格：1.三年以上机械加工工作技术管理经验，五年以上航空航天工作经验优先。2.本科及以上学...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CCL1493624490J40828310508.htm,20-99人,2025-08-01 09:44:10,10000.0,20000.0,12.0
【资深】焊装工艺工程师,重庆,重庆集成自动化系统有限责任公司,大专,5-10年,"工艺设计,焊接作业",12000-20000,工作职责及内容：1、负责汽车白车身焊装生产线项目的前期规划，平面布局、方案制作，节拍分析，设备清单梳理，技术标书编写等。2、配合销售市场部与客户进行技术交流、沟通、澄清等。3、负责前期项目的成本报价。4、负责已承接项目的工艺设备采购下单。岗位技能要求：1、大专及以上学历，机械、车辆工程、汽车设计等相关专业；5年以上汽车白车身焊装产线规划工作经验。2、熟悉汽车行业白车身自动化产线相关专业知识，了解白...,仪器仪表制造,http://jobs.zhaopin.com/CC624748720J40764362112.htm,100-299人,2025-07-01 14:27:09,12000.0,20000.0,12.0
系统工艺设计,重庆,重庆航天火箭电子技术有限公司,硕士,3-5年,系统设计,10000-20000,1.硕士及以上学历，自动化、通信工程、电子信息工程、机械电子工程、电气工程及其自动化等相关专业。2.熟悉电子产品的研制生产流程，具有智能制造、电气互联领域项目经验或任职经验者优先。3.熟悉电气互联领域的国内外行业标准。4.熟练掌握CATIA、NX、CAD、CAXA等电缆三维设计、二维展平设计、工程实现软件。5.熟悉使用word、excl等办公软件，具有较强的语言沟通能力和文字表达能力。6.具有3年...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC399395110J40632061403.htm,500-999人,2025-06-09 17:45:37,10000.0,20000.0,12.0
总装AME（工艺工程师）,重庆,重庆杭宇汽车系统有限公司,本科,5-10年,"总装工艺,装配工艺,总装设计,工艺设计",12000-20000,岗位职责： 1. 负责总装工艺标准、流程、模板的编制和实施推行工作； 2. 负责产品工艺文件的编制、审校工作； 3. 负责部门业务范围内的产品工艺性评审及会签； 4. 负责产品试生产过程中的技术支持和服务工作； 5. 负责产品变更及质量改善相关的工艺文件编制、审校，并参与验证；6. 参与新产品工艺准备方案规划，参与总装车间平面图设计、评审； 7. 协助重大质量问题分析，对策编制工作，协助设计变更会...,汽车零部件,http://jobs.zhaopin.com/CCL1468688630J40680082016.htm,100-299人,2025-02-26 15:20:58,12000.0,20000.0,13.0
半固态压铸工艺工程师,重庆,重庆镁业科技股份有限公司,大专,5-10年,"注塑工艺,镁合金",10000-19000,岗位职责： 1、参与新产品设计评审，负责新模具的试模工作，制定试模方案，主导工艺参数调试，输出试模报告； 2、编制和优化工艺作业指导书、工艺参数表等标准化文件； 3、 负责生产过程的工艺维护与优化； 4、 负责压铸过程质量问题分析与解决； 5、提供改模方案等技术支持与工艺培训； 6、参与或主导工艺改进项目，负责相关工艺技术文档、数据的整理、归档和管理； 7、负责完成领导安排的其它事项。 能力要求：...,汽车研发/制造,http://jobs.zhaopin.com/CC595478020J40744473306.htm,100-299人,2026-01-09 01:16:26,10000.0,19000.0,13.0
玻纤工程师,重庆,东方希望集团有限公司,大专,1-3年,复合材料,10000-19000,岗位职责：1、负责玻纤筹建前期的工艺流程指定，设备选定；2、协助筹建组长推动玻纤项目的筹建流程；3、面试筛选工艺储备班长、工艺员等岗位；任职资格：1、大专学历及以上学历，有3年及以上相关工艺工程师经验；2、招聘原料、拉丝、品控、成品、研发工艺工程师；,钢铁/有色金属冶炼及加工,http://jobs.zhaopin.com/CC000374740J40741196906.htm,10000人以上,2025-12-12 15:58:31,10000.0,19000.0,12.0
工艺工程师(发泡）,重庆,重庆黄越科技有限公司,本科,3-5年,,,岗位职责:1. 负责座椅/发泡工艺的工程设计与优化。2. 确保工艺流程符合质量和生产效率要求。3. 与团队合作，解决生产过程中的技术问题。任职要求:1. 具备出色的沟通能力和团队协作精神。2. 能够高效完成任务，并具备持续改进的能力。3. 对座椅/发泡工艺有深入理解，能够独立处理相关技术问题。,汽车零部件,http://jobs.zhaopin.com/CCL1513630640J40827563714.htm,500-999人,2026-01-09 01:39:40,,,
物流工艺岗,重庆,吉利控股集团,本科,3-5年,,,1.负责物流布局与物料流设计。建立精益物料配送体系，通过持续改进消除非增值环节。 2.根据流程设计，规划所需的人员配置和设备，以确保实现厂内物流业务目标。 3.基于规划的工艺流程，维护GLES系统相关数据，确保IT系统符合业务目标。 4.与包装、入厂物流及物料操控团队协作，实现高效的物流流程。 5.负责SPS/配套小车/料架的设计，并与上游规划部门和生产部门密切合作，确保精益物流流程的输出和实施。...,汽车研发/制造,http://jobs.zhaopin.com/CC000616940J40904365408.htm,10000人以上,2026-01-09 01:21:22,,,
