职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
电气设计工程师（汽车行业）,重庆,格致(重庆)智能控制系统有限公司,大专,3-5年,"设计,自动化设计,电路设计,线路设计",9000-17000元,一、项目设计需求分析：深入与客户沟通，尤其是针对汽车行业涂装、总装、焊装等车间生产线等业务场景，精准把握其对电气系统在输送和工艺方面的功能需求与性能指标，为设计工作提供明确方向。方案设计：依据客户需求和项目实际情况，独立完成电气系统的概念设计与初步方案制定，涵盖 PLC 控制系统、自动化输送线路、电气设备选型等关键部分，确保方案的科学性、先进性与可行性。详细设计：负责绘制精确的电气原理图、布线图、...,汽车研发/制造,http://jobs.zhaopin.com/CCL1400123410J40789814011.htm,100-299人,2025-12-04 00:00:03
高级电子工程师,重庆,重庆永光电器科技有限公司,本科,3-5年,"设计,研发,测试,嵌入式软件研发,嵌入式硬件研发",9000-17000元,工作内容： 1.负责电子产品设计、开发，包括电路设计，电子元件的选型和模拟仿真等 2.制定电子产品测试方案 3.对电子产品进行测试、分析和评估，确保产品符合性 4.按生产需要负责编写工艺标准书，对工艺的正确性和经济性负责 5.解决产品生产过程中出现的技术问题，提供技术支持 职位要求; 1.电子工程、电子信息工程等相关专业 2.熟练掌握模拟电路设计、数字电路设计、PCB设计等 3.熟练使用电子设计软...,通用设备制造,http://jobs.zhaopin.com/CCL1480089480J40541461809.htm,100-299人,2025-10-10 00:00:02
设备电气工程师,重庆,蜂巢汽车科技集团有限公司,大专,10年以上,"安装/调试,维修/保养",1-1.7万·14薪,1、15年以上铸造设备维修工作经验；2、有ABB、发那科、安川机器人诊断/维修、自编程经验；3、具备西门子博图、三菱等PLC独立编程，设备改造及程序优化能力；4、能够独立处理铸造设备（应达/新研熔化炉、KW造型机、罗拉门迪制芯机、自动打磨机器人等）电气方面疑难问题分析、解决能力；5、具备铸造设备维修能力者优先； 6、结合前期发生失效故障，开展设备问题立项攻关解决，促进频发、复发、重大问题的解决，并...,汽车研发/制造,http://jobs.zhaopin.com/CC813010360J40817409602.htm,10000人以上,2025-09-10 11:33:03
硬件工程师,重庆,康硕(山西)智能制造有限公司,硕士,3-5年,设计,1.2-1.6万,主要职责1-方案设计与开发： 负责基于ARM、DSP、国产飞腾/龙芯等处理器的专用计算机硬件方案设计、核心芯片选型及系统架构构建。2-高速电路设计： 主导进行高速数字电路设计，重点负责 CPU/GPU/FPGA/DSP 周边电路以及 PCIe、SRIO、CAN、FlexRay 等高速通信总线的原理图设计与仿真。3-PCB设计与指导： 指导或亲自进行高速、高密度PCB设计，确保信号完整性（SI）、电...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CCL1379394770J40856040002.htm,500-999人,2026-01-07 15:33:00
电气开发工程师,重庆,中联重科,本科,无经验,"设计,安装/调试",1.2-1.6万·15薪,岗位职责:1、随车吊产品系列电气系统方向设计，竞品系统对标分析，关键核心技术方案制定；2、折臂吊产品电气技术发展规划、行业技术发展动态分析；3、现场及售后疑难和批量问题的分析和对策。 任职要求:1、本科及以上学历，电气、电子、自动化等相关专业；2、熟练使用Codesys编程软件、UG/Proe、CAD或同类制图软件；3、熟悉电液控制技术，CAN通讯协议，电气系统测试、调试和故障诊断；4、熟悉电气系...,电气机械/电力设备,http://jobs.zhaopin.com/CC130731060J40818796711.htm,10000人以上,2026-01-05 11:33:48
硬件工程师（功放方向）,重庆,重庆深海潜鲲科技有限公司,本科,1-3年,"设计,功放硬件设计,功放设计",1-1.6万,薪资：10-16K地址：重庆沙坪坝区学历：本科及以上专业：电子信息/微电子/水声/通信/自动化等相关专业岗位职责：1．负责功放电路设计与调试；2．负责功放电路相关仿真；3．负责新产品调研、完成需求分析、技术规划、设计方案等文档；4．协助软件工程师完成单板调试与系统测试。岗位要求：1．声学、电子工程、通信、微电子等相关专业学历；2．至少熟练使用一种主流EDA设计工具；3．熟悉传统模拟电路设计、功率放...,通信/网络设备,http://jobs.zhaopin.com/CCL1405248860J40728502716.htm,20-99人,2025-12-30 15:37:14
电气工程师,重庆,盛尔信科技(重庆)有限公司,本科,3-5年,电气自动化,1-1.6万,1、新研发设备的电控设计，设备选型，图纸下发，设备编程调试； 2、参与项目方案设计，提供电气控制方面的技术支持与优化建议； 3、负责电气图纸的绘制与技术文档的编写，确保符合行业标准与客户需求； 4、精通气路设计，合理选择模拟量传感仪器，如压力传感器，温度传感器等，对气路控制的设计和选择具有专业性； 5、协助解决现场电气系统运行中的技术问题，保障设备稳定运行； 6、探索公司新研发方向，并能提出建设性...,电气机械/电力设备,http://jobs.zhaopin.com/CCL1470552660J40822788908.htm,20-99人,2025-12-30 09:47:00
汽车电子电气架构工程师,重庆,重庆长安跨越车辆有限公司,本科,3-5年,"测试,电子电气",9000-16000元,1、负责行业内EE架构趋势调研分析；2、负责整车EE功能的规划、定义、分配；3、制定整车级和系统级功能规范；4、制定整车级和系统级测试规范、完成整车级和系统级功能逻辑测试；5、负责整车网络拓扑的设计；6、负责对公司内部员工EE架构相关技术的培训；7、完成领导安排的其他工作。任职条件：1、本科及以上学历，汽车、机械、电气、软件等相关专业；2、5年及以上EE架构工作经验；3、熟练掌握CANoe、CAD...,汽车研发/制造,http://jobs.zhaopin.com/CC354367310J40904797115.htm,1000-9999人,2025-12-26 01:41:57
硬件工程师,重庆,上海仁萱智能网络有限公司,本科,3-5年,"硬件测试,DC/DC,示波器",9000-16000元,1. 具备电子工程或相关专业本科以上教育背景，3 年以上的硬件开发相关实践经验。 2. 熟悉实验室测试仪器设备，如信号源，示波器，数据采集卡等。 3. 熟悉嵌入式单片机，DC/DC 电路，有汽车电子行业相关经验的优先。 4. 熟悉 EMC 测试相关标准，工作流程，有实验室相关经验的优先。 5. 积极主动，责任感强，良好的沟通能力和团队合作精神.,计算机软件,http://jobs.zhaopin.com/CCL1350253710J40851370513.htm,100-299人,2025-12-23 11:08:55
电气工程师,重庆,重汽(重庆)轻型汽车有限公司,本科,3-5年,,8000-16000元,根据公司能源管理及设备管理体系要求做好能源预算及运行，负责公用能源设备的日常维护技术管理、制度建设及改善工作，保障供配电系统安全可靠运行。1、协助制定公司能源使用计划、年度能源预算及能源消耗统计、分析工作，确保公司生产正常。2、负责编制电力运行及维护相关制度及应急预案。3、负责电力系统运行巡检及安全监督工作。4、负责供配电组日常工作计划及日常管理考核。5、负责对供配电工人进行安全培训和业务技能培训...,汽车研发/制造,http://jobs.zhaopin.com/CC264282330J40829475310.htm,1000-9999人,2025-12-23 08:39:58
