职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
机器视觉算法工程师,重庆,机械工业仪器仪表综合技术经济研究所,本科,1-3年,"C++,Python,C#",1-1.3万·13薪,岗位职责：1.负责工业视觉检测、定位、测量、识别等算法开发与优化；2.实现传统图像处理算法（滤波、分割、特征提取等）及深度学习模型（目标检测、分割、分类）的工程落地；3.配合软件团队完成算法模块的集成、测试与性能优化；4.解决实际应用场景中的光照干扰、复杂背景等挑战问题；5.撰写技术文档，支持产品化过程中的算法迭代。任职要求：1.本科及以上学历，计算机、自动化、电子信息、机械等相关专业；2.扎实的...,学术/科研,http://jobs.zhaopin.com/CC120523140J40764701111.htm,100-299人,2025-12-25 01:30:47
研发工程师（2025应届）,重庆,通号(重庆)智能交通科技有限公司,硕士,无经验,"Java,Python",8000-13000元,请2025届应届生投递该岗位岗位职责:1.参与技术或产品需求分析，明确研发目标和方向。2.负责技术原型或样机的设计、开发和调试。3.负责执行研发产品的测试工作。4.协助生产、市场或售后部门解决技术问题。5.协助研发主管完善技术开发规范、测试标准或操作指南6.领导交办的其他工作。任职要求:1.2025年应届高校毕业生，具有计算机、软件工程、自动控制、通信、信息、感知等相关专业背景，硕士研究生及以上学...,计算机软件,http://jobs.zhaopin.com/CCL1482826260J40778530510.htm,20-99人,2025-08-28 00:00:03
C++流媒体开发工程师/音视频服务端开发工程师,重庆,中电智安科技有限公司,本科,3-5年,,1-1.3万,职位描述一、职位描述：1、负责音视频管理服务平台的C/C++开发及维护工作（以 C++98标准为主，兼顾C++11特性），保障平台稳定运行与功能迭代；2、基于Boost框架进行音视频相关核心能力开发，包括但不限于协议处理、数据流转、功能模块搭建等，并承担现有功能的维护与优化；3、处理音视频领域的协议交互需求，核心围绕GB/T28181-2016协议，同时涉及SIP+XML消息体解析、TCP/UDP...,通信/网络设备,http://jobs.zhaopin.com/CC269568510J40734783916.htm,500-999人,2025-08-12 15:52:39
视觉检测工程师,重庆,重庆平伟汽车系统有限公司,大专,3-5年,"机器人,CCD,视觉检测",6000-12000元,岗位职责：1、按照岗位要求，按时保质按量完成部门工作计划，记录并反馈问题点及可改善事项；2、熟悉本岗位考核绩效指标，并对职责范围内工作持续改进，提出合理化建议；3、严格执行国家及地方法律法规要求，遵守并执行公司和各项管理制度、体系流程要求；4、做好有关安全作业及“5S”管理相关事宜；5、各岗位的相关应知应会管理体系文件等要求及标准；6、监督执行CCD设备使用点检检查，负责现场巡检和过程审核；7、监...,汽车研发/制造,http://jobs.zhaopin.com/CCL1464719970J40907354815.htm,1000-9999人,2026-01-09 01:43:15
研发工程师（校招）,重庆,通号(重庆)智能交通科技有限公司,硕士,无经验,"C语言,C#,Java",8000-13000元,岗位职责:1.参与技术或产品需求分析，明确研发目标和方向。2.负责技术原型或样机的设计、开发和调试。3.负责执行研发产品的测试工作。4.协助生产、市场或售后部门解决技术问题。5.协助研发主管完善技术开发规范、测试标准或操作指南6.领导交办的其他工作。任职要求:1.具有计算机、软件工程、自动控制、通信、信息、感知等相关专业背景，硕士研究生及以上学历；2.熟练掌握至少一种计算机编程语言（C++/Pyt...,计算机软件,http://jobs.zhaopin.com/CCL1482826260J40754981610.htm,20-99人,2025-08-21 17:29:16
c++程序员,重庆,浙江瞭望神州科技有限公司,本科,1-3年,"C++,数据结构,HTML,CSS,Vue,GIS数据处理,WebGis开发,遥感处理,GIS开发,Web开发,图形图像处理",8000-12000元·14薪,职位：C++开发工程师我们正在寻找一位专业的C++开发工程师，负责参与公司核心系统的研发工作。工作内容：主要负责C++模块的设计、编码与测试；定位并修复系统中的bug；协助开发一些web页面。根据需求迭代新功能，并保证系统的稳定性与安全性；参与代码评审，提出优化建议。岗位要求：1. 计算机相关专业本科及以上学历；2. 2年以上C++开发经验；3. 熟练掌握C++；4. 熟悉常用数据结构与算法；5....,人工智能,http://jobs.zhaopin.com/CCL1452658310J40897079502.htm,20-99人,2026-01-09 01:04:17
c++软件研发工程师,重庆,重庆劳格科技有限公司,本科,3-5年,"QT开发,Linux开发,MySQL,Oracle,音视频开发,C++",8000-12000元,"本次招聘C/C++软件开发岗位主要针对开发，以及后台服务器模块的开发。岗位职责：1.负责多平台的软件客户端C/C++开发工作。2.依据缺陷跟踪系统，对现有系统的软件BUG进行修改。3.根据需求实现模块功能。4.与部门其他员工配合做好软件集成工作。5.按软件不同阶段提交相应过程文件。任职要求：1.计算机及相关专业本科上学历,3年以上C/C++持续的软件开发工作经历；2.能熟练使用C/C++进行软件开...",计算机软件,http://jobs.zhaopin.com/CC410527420J40825874615.htm,20-99人,2026-01-09 00:04:02
初级控制算法工程师,重庆,墨熵智控科技(重庆)有限公司,本科,1-3年,"机器学习,深度学习,大模型算法",8000-12000元,一、岗位职责1. 协助进行泵组/风机组等工业设备的节能控制算法的辅助开发，参与经典控制理论（如PID）与强化学习（RL）基础模型的实现，使用Python进行算法原型搭建。2. 参与数据驱动模型的基础工作，协助处理时序数据（压力、流量、能耗等），辅助设计简单的优化目标函数，支持强化学习模型的初步训练。3. 在指导下使用PyTorch/TensorFlow搭建基础强化学习策略（如DQN、PPO简化版）...,电力/水利/热力/燃气,http://jobs.zhaopin.com/CCL1503248190J40782152416.htm,20-99人,2025-12-19 10:20:36
开发工程师-AI智能化方向,重庆,普联软件股份有限公司,本科,3-5年,"自然语言处理,机器视觉,图像算法,聚类算法,决策树,分类回归,PyTorch,MindSpore,Keras,Java",8000-12000元,一、岗位职责1、负责AI智能化场景的设计、开发与落地，结合实际业务需求，参与从需求分析到模型部署的全流程。2、开发和优化面向特定场景的AI算法与模型，包括但不限于智能推荐、自然语言处理、计算机视觉、数据分析等方向。3、基于现有业务系统，探索AI技术与实际业务场景的深度融合，提升智能化服务水平与用户体验。4、持续跟踪AI领域的最新技术与应用趋势，推动团队技术创新和项目实施。5、编写和维护高质量的技术...,计算机软件,http://jobs.zhaopin.com/CC153424410J40781753716.htm,1000-9999人,2025-12-17 17:11:05
ai算法开发工程师,重庆,重庆宇普西龙科技有限公司,学历不限,1-3年,"深度学习,图像算法,OpenCV,感知融合算法,Python,模型加速/性能优化,开源项目经历",8000-12000元,职位描述：负责计算机视觉和深度学习算法的开发与性能提升，涉及的主要问题包括但不限于视频智能分析中目标检测、行为识别等功能模块的开发、迭代与落地；职位要求：1. 计算机、自动化、数学等相关专业，扎实的模式识别、图像处理、计算机视觉理论基础，掌握领域内常用算法，如视频图像中的特征提取、目标检测、行为识别等；2. 熟悉opencv等图像处理库，能够熟练使用一种或多种；3. 扎实的代码能力，精通C/C++...,人工智能,http://jobs.zhaopin.com/CCL1496337160J40790550801.htm,20-99人,2025-12-05 10:25:17
