职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
美工,南京,南京谭博仕医疗美容门诊部有限公司,大专,经验不限,"美工,人像修图,日韩风格",6000-8000元,【岗位职责】1、公司提供素材，需要根据要求修图（人像图，整容前后对比图），从初稿到定稿，对自己的工作进行后续跟进；2、负责人物类画册制作3、其他与美术设计相关的工作。4、完成领导交代的其他工作。【任职要求】1、具有良好的美术功底与创意能力；2、摄影/修图师/平面设计相关工作；3、熟悉Photoshop，ai，剪映等设计软件；4、有较强的色彩搭配能力及审美观念；5、有抖音、小红书工作经验的优先。工作...,医美/健康服务,http://jobs.zhaopin.com/CCL1481541850J40833762605.htm,20-99人,2026-01-11 01:12:34
电商视觉设计,南京,南京万锋供应链有限责任公司,大专,1-3年,,7000-8000元,"岗位职责1.协同职能岗位设计店铺品牌页面，产品详情页面，主图视觉，轮播图等2.根据直播间主题独立设计直播间背景,贴片等元素。3.其他物料图片设计任职要求1.大专及以上学历，1年以上电商设计相关工作经验，有抖音直播间设计经验优先2.熟练掌握PS等设计软件，有自己的创意构思3.具备良好的沟通能力，执行力强",快速消费品,http://jobs.zhaopin.com/CCL1328732340J40867029412.htm,20-99人,2026-01-09 01:34:31
电商美工,南京,南京沃优生物科技发展有限公司,大专,3-5年,食品,6000-8000元,岗位职责1.负责产品主图、详情页、活动海报设计，主导店铺首页及活动页装修，统一品牌视觉调性；2.对店铺整体美化设计，改进优化不断提升3.与营销团队协作，确保设计风格符合品牌形象和市场策略；4.参与品牌宣传材料的设计制作，保证品牌形象的统一性和创新性。1.3年以上电商设计经验，熟练掌握Photoshop、Illustrator等设计软件，具备出色的审美和创意思维；2.懂基础摄影、修图、会建模渲染等技...,农/林/牧/渔,http://jobs.zhaopin.com/CCL1408770740J40897823602.htm,20-99人,2026-01-08 18:09:26
平面设计,南京,南京美倾城健康信息咨询有限公司,大专,1-3年,"视觉设计,美工,PS",6000-8000元,职位职责：1、负责公司对外企业宣传及广告、产品、活动的平面设计工作；2、负责微信公众号、自媒体等平台内容图文设计及精修；3、负责新媒体社群运营；4、领导分配的其他工作；任职要求：1、广告、艺术设计等相关专业；2、有1年以上设计相关工作经验，具有营销设计思维；3、有良好的设计能力和超强的审美意识，能把创意转化为设计；4、沟通能力强及良好的团队合作精神；,卫生服务,http://jobs.zhaopin.com/CC610958820J40451764314.htm,100-299人,2026-01-08 10:50:47
品宣设计师,南京,江苏水声技术有限公司,本科,3-5年,UI设计,7000-8000元,岗位职责：1. 负责设计产品包装、铭牌、说明书、技术手册等； 2. 为公司展会等活动，主导从主题视觉到宣传物料的全套设计，包括但不限于展台、背景板、海报、宣传册、产品折页、PPT等。3. 负责公司官网、公众号、行业平台、网页等数字平台的视觉设计和维护，提升用户体验与视觉美感；4. 与研发团队紧密合作，理解产品要点，确保设计概念的有效传达与实现；5. 建立企业品牌资产库，形成视觉规则手册，推动产品视...,电气机械/电力设备,http://jobs.zhaopin.com/CCL1387479230J40821536307.htm,20-99人,2026-01-08 10:31:37
视觉设计师,南京,玖壹叁陆零医学科技(杭州)有限公司,本科,3-5年,"平面设计,视觉设计",6000-8000元,【我们的优势】：1. 全额五险一金：入职即顶格缴纳社保公积金2. 健康工作节奏：保障周末双休3.深耕医疗信息化：服务全国600+医疗机构，累计研发投入1.5亿4. 跨国式研发合作：联合中国、日本、美国著名高等院校、医疗机构、科研机构合作5.核心团队模型：成熟・互补・高效・合理，国内外专家资源丰富【岗位职责】：1、负责公司日常宣传、策划设计制作；2、创意品牌稿能够有独特的创意输出；3、产品或礼品包装...,医疗设备/器械,http://jobs.zhaopin.com/CCL1485420540J40867255812.htm,100-299人,2026-01-07 17:31:55
视觉/平面设计师,南京,苏州云观博数字科技有限公司,本科,1-3年,"广告设计,包装设计,VI设计,PS,AI,3D MAX",5000-8000元,工作职责：1、 负责研学部门设计工作，担当创意核心、效果统筹、设计沟通的任务，执行和贯彻公司所交付的任务；2、 按产品的消费者定位，从消费者体验及视觉创意的角度出发，确定产品包装设计风格；3、主导设计项目，参与各种平面设计项目从创意到完成的全部过程，准确跟踪记录并整体掌控每个项目所消耗的工作时间。确保每个项目都能按节点，按预算交付；4、 配合公司品牌的视觉规划，建设品牌统一视觉形象，提升公司品牌在...,计算机软件,http://jobs.zhaopin.com/CCL1385321950J40824530809.htm,100-299人,2026-01-06 10:35:44
平面设计师,南京,南京源通熙帝会展服务有限公司,大专,3-5年,,6000-8000元,注意：公司11月底搬到3号线卡子门地铁站附近的紫云智慧广场，通勤可以接受的再投递，谢谢~ 岗位职责：1、公司涉及业务范畴主要在会议会展、文创产品等方面，能独立完成日常平面及其他相关设计创意项目工作；2、可根据公司策划思路和营销概念独立完成设计工作，充分理解创意意图并准确体现于创意设计中；4、主要的设计项目涉及：logo、产品海报、画册、宣传DM、活动线下物料设计、产品包装设计等；5、上级布置的其它...,广告/营销,http://jobs.zhaopin.com/CC555813420J40819432005.htm,20-99人,2026-01-04 15:10:39
技术标编制专员,南京,南京兴业建设有限公司,大专,1-3年,方案排版,6000-8000元,岗位职责：1、负责公司要求的文字排版设计，图片设计。精通各类文字处理、图片处理、文字排版；2、熟练使用PS、AI等软件，严谨细致 ，能充分利用图案空间进行排版工作；3、使用相关Cad，及3Dmax软件进行尺寸测量辅助及图纸核对；4、从事建筑类技术方案制作。任职要求:1.具有良好的审美能力和创意思维，能够独立完成设计任务;2.具备较强的沟通能力和团队协作精神，能够有效推动项目进展;3.对流行设计趋势...,房地产开发,http://jobs.zhaopin.com/CC272121010J40823908609.htm,20-99人,2026-01-02 01:22:20
平面设计,南京,南京纬联文化传播有限公司,学历不限,经验不限,"VI设计,方案设计,包装设计,PS,AI",6000-8000元,平面设计（实习方向） 学历与专业：大专及以上学历，设计相关专业在校生。 软件技能：熟练掌握 Photoshop、Illustrator、InDesign 等平面设计软件，能够运用软件独立完成基本的图形绘制、图像处理与排版工作。平面设计（正式方向） 工作内容：1. 负责客户品牌形象设计、产品定制化设计（如包装、画册、衍生品等）的全流程视觉落地。2. 深度参与项目前期策略讨论，将抽象的品牌概念转化为具...,新媒体,http://jobs.zhaopin.com/CCL1213826520J40719439902.htm,20-99人,2025-12-28 16:32:12
影楼后期数码师/人像修图师,南京,南京云家故事摄影有限公司,学历不限,1-3年,"人像修图,Lightroom,ADOBE PHOTOSHOP,修图师,写真",4000-8000元,岗位职责1、 图像处理与修饰：运用图像处理软件和工具，对人像照片进行色彩校正、曝光调整、皮肤磨皮、瑕疵修复、细节增强等修图处理，使照片达到美观和符合客户要求。2、 风格与效果处理：根据客户需求和预定的风格要求，对人像照片进行风格化处理，如黑白转换、特殊滤镜效果、色调调整等，以达到特定的艺术效果。3、 细节修正与优化：注意每个细节，进行局部修正，如眼睛、嘴唇、头发、衣物等的微调，以及背景的清理和改善...,文化艺术/娱乐,http://jobs.zhaopin.com/CCL1511587390J40855785803.htm,500-999人,2025-12-25 01:06:57
平面设计,南京,南京兴业建设有限公司,大专,1-3年,方案设计,6000-8000元,岗位职责：1、负责公司要求的文字排版设计，图片设计。精通各类文字处理、图片处理、文字排版；2、熟练使用PS、AI等软件，严谨细致 ，能充分利用图案空间进行排版工作；3、使用相关Cad，及3dmax软件进行尺寸测量辅助及图纸核对。4、从事建筑类设计方案。任职要求:1.具有良好的审美能力和创意思维，能够独立完成设计任务;2.具备较强的沟通能力和团队协作精神，能够有效推动项目进展;3.对流行设计趋势有敏...,房地产开发,http://jobs.zhaopin.com/CC272121010J40821103409.htm,20-99人,2025-12-31 10:55:38
平面视觉设计师,南京,南京广之鲸文化传媒有限公司,本科,经验不限,"排版设计,VI设计,包装设计,PS,AI,AE,自媒体",6000-8000元,岗位职责 负责企业公众号文章的排版设计，根据文章内容和风格进行创意排版，提升文章的视觉效果和阅读体验。 承担公司各类宣传物料、海报、画册等平面设计工作，结合公司品牌形象和市场需求，设计出具有吸引力和感染力的作品。 负责企业公众号和小红书账号的日常运营管理工作，包括内容策划、选题挖掘、文案撰写、发布推广等。分析用户需求和行为数据，制定针对性的运营策略，提高账号的活跃度、粉丝量和用户粘性。 具备优秀的...,广播/影视,http://jobs.zhaopin.com/CCL1463885580J40756549513.htm,20-99人,2025-12-17 10:32:01
修图师/排版师,南京,南京云家故事摄影有限公司,学历不限,1-3年,"人像修图,Lightroom,ADOBE PHOTOSHOP,修图师,写真",4000-8000元,岗位职责1、 图像处理与修饰：运用图像处理软件和工具，对人像照片进行色彩校正、曝光调整、皮肤磨皮、瑕疵修复、细节增强等修图处理，使照片达到美观和符合客户要求。2、 风格与效果处理：根据客户需求和预定的风格要求，对人像照片进行风格化处理，如黑白转换、特殊滤镜效果、色调调整等，以达到特定的艺术效果。3、 细节修正与优化：注意每个细节，进行局部修正，如眼睛、嘴唇、头发、衣物等的微调，以及背景的清理和改善...,文化艺术/娱乐,http://jobs.zhaopin.com/CCL1511587390J40857155303.htm,500-999人,2025-12-24 01:07:06
平面设计师,南京,南京进行时广告有限公司,大专,1-3年,"广告设计,AI,PS,CAD",5000-8000元,【岗位职责】 1、平面设计内容输出，如活动主视觉及延展（主要）、方案美化、品牌海报等。 2、与项目负责人沟通，充分理解设计需求和意图，确保输出内容符合运用需求。 3、配合部门计划做其他形式的品牌活动推广，协助进行策划品牌、产品营销的各类相关活动。 4、品牌官宣平台日常维护运营协助：网站、公众号图片设计。 【任职要求】 1、大专及以上学历，平面设计、视觉传达、广告设计相关专业，2年以上岗位工作经验 ...,广告/营销,http://jobs.zhaopin.com/CC463317730J40814056605.htm,20-99人,2025-12-08 09:36:45
