职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
web前端开发工程师,厦门,厦门沙盒视界电子商务有限公司,本科,3-5年,"电商项目,ERP项目,Vue,ElementUI,uni-app,Echarts,Node.js,SPRINGBOOT,大屏/可视化项目",1-1.5万,职位描述1. 负责公司协同办公软件相关系统开发；2. 负责公司产品业务相关前后台系统开发维护；3. 开发提升研发和运营效率的通用组件、工具；职位要求1. 本科以上，计算机相关专业优先，3年以上开发经验者优先；2. 深入掌握 HTML/CSS/JavaScript等前端技术，代码符合W3C 标准、兼容主流浏览器；3. 熟悉Web前端组件化/模块化开发模式和前端工程化实践；至少精通一种前端开发框架，如...,电子商务,http://jobs.zhaopin.com/CCL1272155460J40729804711.htm,20-99人,2026-01-12 09:02:28
前端（急招2人/线上面试/福州办公哦）,厦门,拓保软件,本科,3-5年,Vue,1.2-1.5万,1、4年以上相关⼯作经验；2、要求技术栈： Vue生态， 有 Vue3 Vue2 实践经验，拥有良好的JavaScript，NodeJS技术实⼒，熟练掌握WEB领域最新标准（H5， ES6，CSS3）；3、能够设计和开发符合用户体验和交互需求的高质量Web前端应用，对前端组件化和模块化有深⼊的理解和实践，并能灵活运⽤相关的设计模式；4、熟练掌握VUE3.0前端框架；5、具备良好的团队合作和沟通能力...,计算机软件,http://jobs.zhaopin.com/CC157088920J40785523116.htm,1000-9999人,2026-01-06 10:06:25
前端开发,厦门,软通动力信息技术(集团)股份有限公司,大专,3-5年,"TypeScript,Vue,VUE3,小程序,电商",1.3-1.8万,小程序原生 uniapp vue3 typescript岗位职责：1. 负责小程序的原生开发，包括但不限于使用uniapp、vue3等前端框架进行项目开发。2. 使用TypeScript进行代码编写，确保代码质量和开发效率。3. 根据项目需求，进行前端页面的开发和维护，确保兼容各种设备和浏览器。4. 与团队成员协作，确保项目按时交付并达到预期质量。任职要求：1. 熟练掌握uniapp、vue3等前...,互联网,http://jobs.zhaopin.com/CC000544460J40755733216.htm,10000人以上,2025-09-11 10:12:39
网络安全服务、Web渗透工程师,厦门,浩程信息,大专,1-3年,"安全渗透测试,内网渗透,外网渗透,漏洞挖掘",1-1.5万·13薪,岗位职责： 1．负责公司客户方渗透测试工作，进行安全攻击行为的分析跟踪及报告编写；2．参与公司项目实施中涉及的其他安全评估、应急处置等工作及报告编写；3．代表公司参加网络安全演习活动和各大平台组织的CTF比赛；4．跟踪行业安全动态，研究前沿攻防技术。 任职要求：1．大专及以上学历，1年以上相关行业岗位工作经验；2．熟悉主流Web安全漏洞的原理、危害、利用方式及修复方法；3．熟悉主流的安全工具，能够...,IT服务,http://jobs.zhaopin.com/CC203411910J40153095503.htm,20-99人,2026-01-05 01:04:26
高级前端开发-需要出差,厦门,厦门至恒融兴信息技术股份有限公司,本科,3-5年,"金融项目,银行项目,证券项目,JavaScript,CSS,HTML5,Vue,React,Node.js",1.1-1.5万,高级前端，需要做过产品设计。设计过大型系统的，偶尔需要出差,IT服务,http://jobs.zhaopin.com/CC255881130J40816359409.htm,1000-9999人,2025-12-04 11:05:25
前端工程师 Front-end Engineer,厦门,陶朗分选技术(厦门)有限公司,本科,3-5年,"Vue,React,Echarts",9000-14000元·15薪,"职位概况:1.Focus on equipment digitalization, lead the design and R&D of front-end architecture for multiple terminals.1.聚焦设备数字化，主导多终端的前端架构设计与研发。2.Build industrial-grade visualization dashboards and clien...",仪器仪表制造,http://jobs.zhaopin.com/CC618541020J40845491513.htm,100-299人,2025-11-27 10:06:36
前端开发工程师,厦门,厦门炬简科技有限公司,大专,1-3年,"GIS/地图项目,HTML5,jQuery,uni-app,Vue",9000-14000元,1、熟练掌握HTML5、 CSS3、Javascript等技术，精通W3C标准，并可以解決浏览器兼容和移动端自适应问题； 3、熟悉原生Javascript，jQuery、Bootstrap等，可实现页面特效编写，实现与服务端数据交互； 4、熟练运用至少一种常见JS开发框架，有Vue、React、NodeJs项目实战经验者优先； 5、有微信小程序，APP开发，HTML开发、Unit APP开发相关经...,物联网,http://jobs.zhaopin.com/CCL1453866340J40733479310.htm,20-99人,2025-06-16 14:34:35
前端开发工程师-产品研发部-厦门,厦门,厦门至恒融兴信息技术股份有限公司,本科,3-5年,"Vue,Echarts",9000-15000元,负责公司银行产品研发的前端开发工作。要求：1.学历本科学信网可查，计算机相关专业；2.框架要求：精通至少一种主流前端框架，如 Vue、React 或 Angular，理解其核心概念和工作原理，能独立完成中小型项目的开发；3.计算深入：深入理解 JavaScript 语言特性，如原型链、闭包、异步编程等，能够运用面向对象编程（OOP）或函数式编程（FP）思想进行代码组织和开发；4.性能优化：熟悉页面...,IT服务,http://jobs.zhaopin.com/CC255881130J40816317209.htm,1000-9999人,2025-12-04 10:09:27
前端开发工程师,厦门,深圳新思,大专,5-10年,大屏/可视化项目,1-1.3万,岗位职责：1、参与需求评审，前端方案设计。2、与产品经理、UI设计师、后端工程师配合，完成前端工作开发。3、优化产品交互体验，保持系统在不同设备和浏览器下有较好兼容性，为用户提供更好操作体验。4、关注前沿技术，对技术有追求，能持续提升自身的技术能力，并转化到项目中。任职要求：1、有5年以上vue开发经验，3年以上前端架构设计经验，计算机、通信或电子信息等相关专业优先。2、有扎实的JavaScrip...,IT服务,http://jobs.zhaopin.com/CC469912010J40909234808.htm,1000-9999人,2026-01-09 10:18:49
前端开发工程师,厦门,诚迈科技股份有限公司,大专,3-5年,"CSS,大屏/可视化项目,Vue,React,Node.js",8000-13000元,1.熟练掌握 Vue3、Vue 生态工具链：Vue Router、Vuex、Vite、Nuxt.js 等。2.精通 HTML5、CSS3、JavaScript（ES6+），熟悉Windi CSS、熟悉 TypeScript 优先。3.掌握前端工程化开发，熟悉 Webpack/Vite 配置、模块化开发等。4. 对VTable组件有一定的了解，并有实战经验。6.熟悉 RESTful API 设计，具...,运营商/增值服务,http://jobs.zhaopin.com/CC144543200J40885688915.htm,1000-9999人,2025-09-05 17:52:01
前端开发-银行项目-厦门（需出差）,厦门,厦门至恒融兴信息技术股份有限公司,本科,3-5年,"Vue,金融项目,银行项目,证券项目,PC端,webpack",1-1.4万,【本科以上学历，计算机相关专业，学信网可查；能接受到银行客户现场驻场办公】岗位职责:1、负责业务中台相关产品的前端架构设计与研发，保障系统高性能、高可用及可扩展性；2、主导前端技术选型、框架搭建与核心模块开发，攻克复杂技术难题，推动技术落地；3、持续优化前端工程化体系，提升开发效率与代码质量;4、具备流程引擎、数据驾驶舱、BI分析平台或物联网相关开发经验者优先。任职要求:1、本科及以上学历，具备4...,IT服务,http://jobs.zhaopin.com/CC255881130J40817943509.htm,1000-9999人,2025-12-09 16:21:59
javascript前端工程师,厦门,厦门七个水果科技有限公司,本科,1-3年,"Vue,Bootstrap",8000-12000元,岗位职责：1、负责利用JavaScript等各种Web技术进行web产品功能开发；2、负责参与讨论制订Web前端框架，了解后端技术实施，协助分析并给出前台技术实现方案；3、负责参web前端页面功能开发工作；4、负责完成领导交办的其它工作。任职要求：1、2年以上相关工作经验，本科及以上学历，有GIS工作经验优先；2、精通Javascript、HTML5、CSS3、AJAX等前端开发技术，掌握Java...,计算机软件,http://jobs.zhaopin.com/CCL1491785560J40741385809.htm,20-99人,2026-01-08 01:22:32
