职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
总行信息技术部——系统开发岗（数据开发方向）,厦门,厦门银行,本科,3-5年,数据开发,1.2-2万,（一）岗位职责1、参与数据应用开发，对编写的代码质量负责。2、负责数据模型设计、ETL处理，保障数据加工流程的效率与质量。3、协助进行营销、风控、客群经营等相关数据分析。4、协助完成数据应用的生产运维保障，包括问题排查、应急处置与性能优化。（二）任职要求1. 熟悉数据开发流程，精通SQL，掌握MPP数据库或Oracle/MySQL等关系型数据库开发。2. 熟悉Hadoop生态组件（如Hive、HB...,银行,http://jobs.zhaopin.com/CC138493580J40821364613.htm,1000-9999人,2026-01-08 01:34:49
AI开发工程师(J13279),厦门,特宝生物,本科,1-3年,"Python,Java,C++,PyTorch",1-2万·13薪,岗位职责:1.大模型应用与后端服务开发、数据库设计与优化；2.大模型应用开发全流程工作，包括但不限于AI Agent开发、RAG优化、模型编排等；3.参与大模型应用产品的需求分析4.具备扎实的人工智能平台（OpenWebUI、Dify、n8n等）实战经验，熟练掌握其API调用与模型部署流程；5.扎实的编程能力，熟悉前后端开发语言（vue、react、Python、Java等）6.有AI Agent...,医药制造,http://jobs.zhaopin.com/CC203824110J40738373316.htm,1000-9999人,2026-01-09 01:44:23
AI研发工程师,厦门,厦门锦融信息科技有限公司,本科,1-3年,"机器学习,多模态算法,大模型算法,GPT,BERT,RoBERTa,ALIGN,BLIP,VLMo,K-means算法,随机森林,SVM,通信算法,搜索/推荐算法,自然语言处理,PyTorch,TensorFlow,OpenCV,Python,C++,Java",1-2万,一、岗位职责1.AI 技术研发与落地：参与机器学习、深度学习等 AI 核心算法的设计、开发与迭代，聚焦业务场景（如计算机视觉、自然语言处理、推荐系统等）需求，将算法转化为可落地的技术方案；负责数据采集、清洗、标注与特征工程，构建高质量数据集支撑模型训练。2.模型优化与性能提升：针对已上线或待上线模型，进行精度优化、效率提升与轻量化改造（如模型压缩、量化、剪枝），确保模型在算力约束下满足业务响应速度...,通信/网络设备,http://jobs.zhaopin.com/CCL1446811380J40799574311.htm,20-99人,2026-01-08 01:29:26
主计划专业主管,厦门,强力巨彩,本科,5-10年,"PMC管理,VBA,Python",1-2万·15薪,1、库存管理: 分析需求和供应情况，制定合理的生产和库存计划，从而降低库存成本，减少缺货风险，提升客户满意度。2、制定主生产计划:根据公司经营目标、产品策略、市场需求形势和供应产业链趋势，组织制定年度/月度主生产计划，并根据市场需求/销售需求等输入及时调整计划，减少生产延误或资源浪费。3、S&OP管理：根据公司经营目标、产品策略、市场需求形势和供应产业链趋势，组织制定S&OP年度规划及中长期S&O...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC283635710J40864372103.htm,1000-9999人,2026-01-06 01:06:45
JAVA开发工程师(J13945),厦门,特宝生物,本科,经验不限,"Python,Spring,MySQL,大模型,AI AGENT,人工智能平台",1-2万·13薪,岗位职责:1.大模型应用与后端服务开发、数据库设计与优化；2.大模型应用开发全流程工作，包括但不限于AI Agent开发、RAG优化、模型编排等；3.参与大模型应用产品的需求分析4.具备扎实的人工智能平台（OpenWebUI、Dify、n8n等）实战经验，熟练掌握其API调用与模型部署流程；5.扎实的编程能力，熟悉前后端开发语言（vue、react、Python、Java等）6.有AI Agent...,医药制造,http://jobs.zhaopin.com/CC203824110J40781986216.htm,1000-9999人,2026-01-08 01:44:41
python算法工程师,厦门,厦门依华智慧科技有限公司,本科,1-3年,"深度学习,图像算法,Python",1-2万·13薪,【岗位职责】1、对接电气工程师与PLC通讯，使用Python开发自动化控制接口，实现硬件驱动、通信协议适配及功能逻辑封装。2、参与设备功能定义与控制系统架构规划，与产品以及机械设计团队对接，分析设备工艺流程，确保控制逻辑与机械结构高效协同。3、根据项目需求输出标准化技术文档，包括接口说明、调试报告及操作指南。4、参与机器学习算法的研发与优化，包括但不限于分类、回归、深度学习等方向，根据业务需求设计...,人工智能,http://jobs.zhaopin.com/CCL1487293370J40847793813.htm,20-99人,2025-12-31 01:37:39
中高级安全工程师,厦门,柬单点(厦门)信息科技有限公司,本科,5-10年,Python,1.3-2万·13薪,岗位职责1.负责构建网络安全防御体系，设计网络安全方案，跟进网络应急处理；2.负责跟踪和分析各类安全问题和安全事件、安全漏洞、安全技术。对流量中的威胁发现与恶意样本进行分析和溯源；3.定期对系统、应用、网络进行安全检测和风险评估；4.负责编写和维护安全测试的渗透检测工具、防御工具和分析工具；5.负责安全工具和业务平台的整合；任职资格1.对安全技术感兴趣，本科及以上学历，计算机相关专业，5年以上安全...,互联网,http://jobs.zhaopin.com/CC688337980J40808321101.htm,500-999人,2025-11-20 15:08:33
数据开发工程师（㓝艺）,厦门,软通动力信息技术(集团)股份有限公司,本科,3-5年,"Python,数据治理,Hadoop",1.5-2万,职位描述：参与并负责数据平台的后端研发，包括PB级数据获取、清洗工作；参与设计并实现高稳定性和高性能的分布式数据处理系统；对现有系统方案能够持续改进和优化，不断提升系统稳定性和性能，推进技术在业务落地；调研搜集高质量数据，支持基础数据集迭代更新；任职要求本科及以上学历，2年以上非结构化数据处理工作经验，熟练掌握文本/视频/图片等多模态非结构化数据处理；精通数据清洗，特征提取等技术。熟悉 Pytho...,互联网,http://jobs.zhaopin.com/CC000544460J40772072316.htm,10000人以上,2025-11-07 10:15:57
大数据开发工程师,厦门,上海启高信息科技有限公司,本科,3-5年,"ETL,数据库开发,Sql,Hadoop,Flink,DORIS,零售行业,制造行业",1.3-2万,职位描述：1. 基于公司数据建设需要，完成数据平台构建、数据内容开发等工作。包括：数据平台基础设施建设、数据采集、ETL、数仓及数据集市、数据应用产品等开发工作；2. 充分理解需求文档，基于此进行自测，交付高质量的开发代码和数据内容；3. 工作中对数据平台基础设施、数据内容建设等工作主动深度思考，提升效能并积极建言、促进组织和系统发展；岗位要求：1. 信息技术类、数学、统计学、计量经济学类专业，本...,互联网,http://jobs.zhaopin.com/CC385075520J40845454503.htm,20-99人,2025-10-11 11:17:11
中高级安全工程师,厦门,柬单点(厦门)信息科技有限公司,本科,3-5年,"Python,Java,Shell,CISA,CISP,CISSP",1.2-2万,岗位职责1.负责构建网络安全防御体系，设计网络安全方案，跟进网络应急处理；2.负责跟踪和分析各类安全问题和安全事件、安全漏洞、安全技术。对流量中的威胁发现与恶意样本进行分析和溯源；3.定期对系统、应用、网络进行安全检测和风险评估；4.负责编写和维护安全测试的渗透检测工具、防御工具和分析工具；5.负责安全工具和业务平台的整合；任职资格1.对安全技术感兴趣，本科及以上学历，计算机相关专业，5年以上安全...,互联网,http://jobs.zhaopin.com/CC688337980J40756111901.htm,500-999人,2025-10-22 17:22:26
