职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
设计总监,北京,闳约艺美(北京)文化艺术发展有限公司,大专,5-10年,有高品质生活 审美,10000-15000,"技能要求：具备高端豪宅，会所，酒店，别墅等设计经验岗位职责：1) 负责推进落实公司给的项目，全面负责设计部各项工作，有创意、计划、组织、协调、督办的职责,对项目设计全过程、遇到的问题及成果负责；2) 提供完整的定制类及功能性设计方案需求给厂家；3) 组织召开各设计阶段项目会并对成果及时间节点进行考核和验收；考核部门内部员工的能力、态度和潜力；组员工作效率纳入设计总监考核范围；4) 负责对本部门组员...",企业服务,http://jobs.zhaopin.com/CC515476420J40541729004.htm,20-99人,2025-06-23 16:55:10,10000.0,15000.0,12.0
冷链物流产业园建筑规划设计总监,北京,华诚博远工程技术集团有限公司,大专,5-10年,"CAD,PS,3D MAX",,有大型冷链物流产业园规划设计的经验，有设计沟通商务能力，有冷链物流工艺设计经验等各专业的设计师优先录用,建筑设计,http://jobs.zhaopin.com/CC396585220J40744429109.htm,100-299人,2025-06-11 13:27:06,,,
视觉设计师,北京,北京量化健康科技有限公司,本科,1-3年,"UI设计,海报,UE,小红书,C4D,PS,AI",10000-15000,岗位职责：1. 负责品牌活动及动态设计（节日、高考、热点等），可根据运营活动及业务目标，独立进行设计方案制定与制作；2. 有良好的视觉能力、动态呈现能力、创新能力、审美能力，可借助辅助软件完成设计工作；3. 关注美学、设计趋势，设计作品贴合当前趋势；4. 可独立完成页面海报、线下海报、新媒体配图等设计工作；5. 具备良好的推进能力、优秀的沟通和协调能力，一定的抗压能力。岗位要求：1. 本科及以上学...,生物工程,http://jobs.zhaopin.com/CC694318020J40763402614.htm,20-99人,2025-06-06 17:47:53,10000.0,15000.0,12.0
平面设计师,北京,思睿鸿奇互动营销咨询(北京)有限公司,大专,5-10年,"广告设计,AI,海报设计,手绘,界面设计,品牌设计",,职位描述 岗位职责： 1、根据项目需求，完成视觉设计，通过页面布局，颜色，字体，图标等设计手段，有效地传达产品概念和品牌形象，有品牌活动主kv设计能力； 2、负责项目平面视觉创意设计，包括承担公司业务所需一切有关平面、包装、PPT等设计表现，从创意、设计到印刷完稿前的相关工作都能独立完成； 3、参与从创意讨论到执行周期的所有阶段，准确掌握客户意图，与团队成员高效协作，拟定设计方案，保证质量，保证过...,IT服务,http://jobs.zhaopin.com/CC303361317J00191027209.htm,20-99人,2025-05-28 00:00:04,,,
视觉设计师,北京,北京忠邦源得科技有限公司,本科,3-5年,"场景设计,UI设计,品牌设计,PS,AI,C4D",10000-15000,工作地点：北京亦庄荣京东街站附近 工作时间：9:00-18:30 周末双休 平面为主，UI为辅，团队氛围很欢脱~ 岗位职责： 1. 专注品牌视觉创意输出、平面设计执行工作； 2. 把握设计的流行趋势，提出优质创意内容； 3. 负责公司品牌视觉相关设计需求，维护品牌整体形象、门店视觉风格、设备交互界面等设计，包括时事热点、节庆、展会、各类活动、友情转发、展位设计、各个场景宣传推广及品牌线上线下所有渠...,智能硬件,http://jobs.zhaopin.com/CCL1249077500J40774751105.htm,100-299人,2025-05-16 00:09:21,10000.0,15000.0,12.0
视觉设计师,北京,言灵无界信息咨询(北京)有限公司,本科,3-5年,"UI设计,VI设计",10000-15000,主要职责： 品牌视觉体系建设：负责品牌视觉识别系统的设计与维护，包括但不限于LOGO、色彩方案、字体选择、图像风格等，确保所有设计元素符合品牌形象和传播策略； 创意设计与执行：根据项目需求，创作各类设计作品，如海报、广告、宣传册、网站页面、APP界面、社交媒体内容等，确保设计既美观又具有商业效果； 用户界面与体验设计（UI/UX）：参与产品界面设计，优化用户操作流程，提升用户体验，确保设计既符合美...,咨询服务,http://jobs.zhaopin.com/CC481983130J40842378115.htm,100-299人,2025-05-08 11:49:09,10000.0,15000.0,12.0
平面设计师,北京,北京博云图科技有限公司,本科,5-10年,"排版设计,广告设计,PS,方案设计,AI,ID",,岗位职责：1、根据博物馆项目方案设计，负责展陈空间的整体视觉创意设计；2、负责展陈空间的版式、导视设计及相关工作；3、负责公司承接的各种展厅里的版面设计修改、项目跟进，做好项目过程中的配合；4、能够带领整个部门完成项目 ，并对设计师的软件运作及审美及思想方面有较高水平的指导和帮助；5、关注设计流行趋势，分享设计经验，制定成长计划，推动提高团队的设计能力。 6、完成领导交办的其他工作，各部门、研发团...,计算机软件,http://jobs.zhaopin.com/CC527899980J40705777911.htm,20-99人,2025-04-08 00:14:02,,,
平面设计师,北京,中国安全防伪证件研制中心有限公司,本科,5-10年,"PS,排版设计,方案设计",12000-15000,岗位职责：1、负责完成各类视觉设计和创意设计工作，满足客户要求。 2、完成排版、输出、校对、印刷跟进等工作。任职要求：1、本科以上学历，设计专业，5年以上相关经验。2、有较强的美术功底、审美判断能力、创意构思能力、创作执行能力和良好的沟通能力。3、熟练使用各类设计软件，手绘能力佳。,计算机软件,http://jobs.zhaopin.com/CC000433210J40705875501.htm,500-999人,2025-02-27 13:56:30,12000.0,15000.0,12.0
婚礼宴会设计师,北京,北京舒欣嘉轩文化发展有限公司,本科,1-3年,"手绘,海报设计,展板设计,舞美设计",,兼职&全职岗位职责：1. 与新人一起考察婚礼场地；2. 针对场地特色和新人爱好，为客户提供合理及富有创意的设计方案；3. 准确及时地完成所需设计方案及相关设计图纸；4. 面见客户，做创意演示和设计方案说明；5. 负责管理从设计到现场实现的全部过程管理和指导。6.有良好的沟通能力应聘要求：1. 本科及以上学历，展览设计/环境艺术/艺术设计等相关设计专业；2. 一年及以上艺术类主创工作经验，有创意团队...,广告/营销,http://jobs.zhaopin.com/CC469260019J90250105000.htm,20人以下,2025-02-27 09:05:30,,,
平面设计师,北京,北京众邦展览有限公司,大专,经验不限,"PS,InDesign,SKetch,全职,logo,导览,设计师",10000-15000,本职位需要专科以上学历，2年以上工作经验（有博物馆、展览场馆类平面设计工作经验优先）。 具备平面设计师应有的审美常识，如平面构成、色彩构成、视觉传达语言等等。 可熟练使用AI、PS、CDR、PPT等软件，对photoshop使用熟练，有过印刷、喷绘及平面展陈展墙设计经验，对平面设计中的图形比例关系和字形大小在空间中的比例关系有明晰认识。 能高效、高质量并且独立完成平面设计相关工作，对自己的设计工作...,文化艺术/娱乐,http://jobs.zhaopin.com/CC420651610J40309413511.htm,20-99人,2025-02-26 00:05:44,10000.0,15000.0,12.0
ui设计师美工,北京,甲乙赢(北京)医疗科技有限公司,本科,1-3年,"界面设计,动画动效设计,PS",,岗位内容：1. 负责设计各种类型的UI界面，包括但不限于Web、App、PC等界面的设计；2、负责本公司可视化产品内容建设的布局和结构等方面的整体规划；3、负责日常美术设计和宣传资料的制作；4、完成信息内容的策划和日常更新与维护；任职要求：1. 本科及以上学历，具有平面设计、交互设计、视觉传达等相关专业背景；2. 精通Sketch、Photoshop、Illustrator等设计软件，具有深厚的设...,医疗设备/器械,http://jobs.zhaopin.com/CCL1269623540J40684321407.htm,20-99人,2024-11-15 10:02:54,,,
平面设计师（博物馆）,北京,北京一彩空间工程技术有限公司,大专,1-3年,"空间平面,排版,展板",10000-15000,一、岗位职责1、配合主案设计做平面相关工作，掌握客户对平面的要求；2、与外部广告制作商沟通设计制作要求，确保制作符合要求；3、施工过程中指导平面方案的实施落地；二、入职要求：1、艺术设计等相关专业；2、三年以上平面设计工作经验，有博物馆项目经验优先；3、熟练掌握相关室内设计软件及办公软件，具有艺术审美能力，熟知相关设计规范；4、具有较好的沟通与组织能力；抗压能力强，适应加班与出差。职位福利：五险一...,装饰装修,http://jobs.zhaopin.com/CC145728063J90250382000.htm,20-99人,2024-08-12 00:10:41,10000.0,15000.0,12.0
电商设计岗,北京,北京金穗科技开发有限责任公司,本科,1-3年,"京东,天猫,拼多多",12000-14000,岗位职责：1.负责电商平台店铺品牌视觉风格定位及制作，产品主图和详情页设计，改版，更新，优化，包括首页，店铺日常活动banner图设计及排版，广告图，入口图制作;2.根据电商促销节点，独立完成设计工作;3.负责店铺日常维护，持续更新优化店铺页面布局，提升店铺格调及客户体验感;4.公司内部及对外项目线上线下整体设计，包括活动主kv，综合物料，延展物料等;5.安排的其他设计相关工作。任职条件：1.熟练...,贸易/进出口,http://jobs.zhaopin.com/CC160694620J40746769306.htm,20-99人,2026-01-11 15:45:41,12000.0,14000.0,12.0
体验设计（C端&B端）,北京,外企德科,大专,3-5年,"交互设计,移动端,客户端",13000-14000,职位描述1、负责快手C端和B端业务产品的用户体验设计工作；2、参与产品需求的讨论，一同构思，制定整体UI/UX方案；3、将设计流行趋势与目标用户审美倾向结合，提供具有创新性的解决方案，有成熟的决策方法；4、关注产品功能点数据变化和用户反馈，及时跟进和调整，具有落地的可行性；任职要求1、3年以上设计经验，对界面和交互设计有精湛通用的理解；2、判断设计可行性，对UI/UX的整体产出和质量复制，并跟进落...,人力资源服务,http://jobs.zhaopin.com/CC138117190J40833731805.htm,10000人以上,2026-01-11 00:30:42,13000.0,14000.0,12.0
设计主管,北京,北京永嘉商贸有限公司,本科,3-5年,"包装设计,视觉设计,网页设计,平面设计,设计主管",,岗位内容：1. 负责各类设计项目的执行和管理。2. 建立和完善设计标准和流程，提高工作效率和产品品质。3. 配合市场部门进行项目需求分析和产品策划。4. 协助新媒体矩阵（小红书、抖音等）的内容策划、运营及粉丝互动，提升线上影响力与用户粘性。5. 协助策划并落地线下商务活动、展会、沙龙等，拓展合作资源，促进商务转化。任职要求：1. 设计相关专业背景，具备良好的审美和设计能力。2. 精通Photosh...,快速消费品,http://jobs.zhaopin.com/CC527380420J40977702704.htm,20-99人,2026-01-04 08:42:33,,,
视觉设计师-外包滴滴,北京,天津穆林科技有限公司北京分公司,本科,3-5年,"UI设计,AI",13000-14000,岗位说明：1负责运营视觉设计和市场品牌传播设计工作，参与各类营销活动的运营视觉设计工作，包括 APP 和H5页面， banner 等运营设计；2擅长把握各种设计风格，具有独特的创意能力；3良好的团队合作精神，富有工作激情、创新欲望和责任感；4对业务有理解，有业务思维，善于思考利用设计解决业务问题；②任职要求1设计类专业本科及以上学历，视觉传达设计、动画设计、多媒体设计等美术设计相关专业3年以上互联...,互联网,http://jobs.zhaopin.com/CCL1307987640J40864069503.htm,500-999人,2025-12-16 15:42:56,13000.0,14000.0,12.0
UX设计师,北京,外企德科,大专,3-5年,"具有C&B端设计经验,数据敏感,沟通能力强,Sketch,Figma,Axure,移动端,网页端,交互设计,界面设计",10000-14000,职位描述 1、负责快手C端和B端业务产品的用户体验设计工作； 2、参与产品需求的讨论，一同构思，制定整体UI/UX方案； 3、将设计流行趋势与目标用户审美倾向结合，提供具有创新性的解决方案，有成熟的决策方法； 4、关注产品功能点数据变化和用户反馈，及时跟进和调整，具有落地的可行性；任职要求 1、3年以上设计经验，对界面和交互设计有精湛通用的理解； 2、判断设计可行性，对UI/UX的整体产出和质量复...,人力资源服务,http://jobs.zhaopin.com/CC138117190J40832429705.htm,10000人以上,2026-01-11 00:21:01,10000.0,14000.0,12.0
设计管理岗,北京,中建方程投资发展集团有限公司,本科,5-10年,,12000-14000,1.协助部门经理负责项目全周期设计管理，统筹概念方案至施工落地全流程。2.能独立对接设计资源，跟踪设计单位的设计进度、质量，负责各类图纸审核和设计成本控制。3.能独立制定各项目的限额设计，能对地上单体、地库、基坑支护及装配式等专业设计进行结构优化，严控成本。4.组织项目各阶段设计成果评审，收集设计变更的信息，并组织设计变更论证审核工作。5.严控各阶段图纸质量与进度，具备与政府、集团总部、区域公司协...,房地产开发,http://jobs.zhaopin.com/CC630163620J40862187503.htm,1000-9999人,2025-12-09 09:09:33,12000.0,14000.0,12.0
新媒体设计经理,北京,北京春风中药股份有限公司,大专,5-10年,"3D建模设计,IP形象设计",,负责神堂谷产品的包裝创意；把控企业产品品牌的平面及媒体设计风格；负责展示公司的主视觉；利用产品包装结合市场联动销售。,医药制造,http://jobs.zhaopin.com/CC816267890J40804009411.htm,500-999人,2025-11-14 11:11:45,,,
C&B端 UX设计师,北京,外企德科,大专,3-5年,"界面设计,交互设计,C端&B端,UX设计师",10000-14000,职位描述1、负责快手C端和B端业务产品的用户体验设计工作；2、参与产品需求的讨论，一同构思，制定整体UI/UX方案；3、将设计流行趋势与目标用户审美倾向结合，提供具有创新性的解决方案，有成熟的决策方法；4、关注产品功能点数据变化和用户反馈，及时跟进和调整，具有落地的可行性；任职要求1、3年以上设计经验，对界面和交互设计有精湛通用的理解；2、判断设计可行性，对UI/UX的整体产出和质量复制，并跟进落...,人力资源服务,http://jobs.zhaopin.com/CC138117190J40833093905.htm,10000人以上,2026-01-11 00:18:42,10000.0,14000.0,12.0
房产管家【平面设计】住宿方案,北京,麦田房产,大专,无经验,"销售运营,渠道运营",,【公司总部面试，工作地点就近分配，请投递一份简历即可~】毕业时间：不限！接受无经验小白！全北京就近分配！提供住宿方案！！ -------------------------------- 【收入福利】 1.收入构成=津贴+抽成【买卖+租赁+新房+金融+装修】+其他收入【团奖+奖学金+带看奖+精英股】 2.津贴：见习期 7000 元/月（含 1000 元奖学金） 3.我们建议您长期从事，从业时间越久...,房地产中介,http://jobs.zhaopin.com/CC133216770J40675386516.htm,10000人以上,2025-11-09 21:01:32,,,
ui设计师,北京,北京雪族科技有限公司,本科,3-5年,"Web端,PC端,视觉设计,手绘,UI设计,网页设计,平面设计,美工,Dreamweaver",10000-14000,岗位职责：1、负责公司软件界面的UI设计工作和改版工作（Web应用、PC客户端、app，小程序移动端），完成美工切图和样式输出，确保产品UI质量，参与设计规范的制定；2、通过产品部门的原型图完成UI的整体设计和交互设计，把控整体UI的风格和交互逻辑，色彩和布局；3、站在用户角度挖掘需求，深入了解产业需求，制定高质量的产品UI设计方案；4、独立承担项目，引领团队视觉设计思维意识的创新，实现产品视觉呈...,互联网,http://jobs.zhaopin.com/CC702708420J40448698004.htm,20-99人,2025-11-04 09:34:07,10000.0,14000.0,12.0
