职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
c/c++研发工程师,厦门,厦门天锐科技股份有限公司,本科,经验不限,"LINUX C/C++,C/C++,Windows",,岗位职责：1. 负责Linux系统或windows系统的应用开发和测试；2. 参与项目需求分析、产品设计、文档编写，并根据规划保质保量完成任务；3. 完成研发经理安排的其他研发任务。 任职资格：1. 本科及以上学历，电子、计算机、软件或相关专业；2. 1年以上Linux C/C++或Windows C/C++开发经验，编程风格良好；3. 熟悉常用网络协议知识优先；熟悉strace/objdump/...,计算机软件,http://jobs.zhaopin.com/CC203306310J40018590610.htm,300-499人,2026-01-09 01:25:30,,,
C++,厦门,中电金信软件有限公司,大专,1-3年,"C++,Python,Java",13000-14000,一、业务范围：AutoSDK主线周迭代打版测试、Auto国际图、SR融合地图项目； 工作内容：搭建测试工具和流程，进行需求功能测试和稳定性测试二、职位描述：1、计算机相关专业，2年以上C++/C#开发/测试经验。 2、熟悉Linux系统，熟练掌握shell、python等至少一门脚本语言。 3、熟练Git、Jenkins、Docker等工具。 4、有良好的团队合作精神、优秀的执行力。 技能重点关注...,计算机软件,http://jobs.zhaopin.com/CC443657520J40760363509.htm,10000人以上,2025-07-25 10:38:51,13000.0,14000.0,12.0
机器人软件开发工程师,厦门,福建省微柏工业机器人有限公司,本科,1-3年,"嵌入式开发,C语言,C#",,岗位职责1、参与公司机器视觉、移动机器人的程序功能优化、产品维护、现场问题处理、需求分析；2、完成相关功能开发、内部测试；跟进输出测试直至产品落地；3、完成相关设计文档编写、技术调研和落实；岗位要求1、自动化、计算机、电子工程、机器人等相关专业，本科及以上学历；2、3~5年工作经验；3、有扎实的编程基础，熟练掌握C/C++、熟悉多线程、网络通讯协议等；4、具有机器视觉开发经验；5、具有QT上位机软...,工业自动化,http://jobs.zhaopin.com/CCL1333894670J40686942106.htm,20-99人,2025-06-30 09:14:48,,,
26届实习生,厦门,厦门天锐科技股份有限公司,本科,1年以下,"C++,MFC",,"1、本科及以上学历，计算机、信息安全相关专业；2、熟练掌握C/C++语言基础知识；3、熟悉面向对象开发模式，熟悉常用数据结构和算法；4、熟悉Window下Visual Studio或者Linux下的C/C++开发调试，有项目实战经验；5、有良好的编程思路及习惯，较强的沟通能力和快速学习能力；6、有大文本分析和特征识别算法设计，或网络协议抓包分析有经验优先考虑。""",计算机软件,http://jobs.zhaopin.com/CC203306310J40807170210.htm,300-499人,2026-01-09 01:27:14,,,
LLM 算法工程师 LLM Engineer,厦门,陶朗分选技术(厦门)有限公司,本科,经验不限,"VLA,LLM,MLLM",,"职位概况:1.Contribute to transitioning LLM or VLA models from research prototypes to our digital system and edge devices, enabling low-latency, high-reliability visual perception to monitor machines in fi...",仪器仪表制造,http://jobs.zhaopin.com/CC618541020J40845525413.htm,100-299人,2025-12-18 01:36:42,,,
AI视觉应用工程师,厦门,厦门陆海环保股份有限公司,本科,3-5年,,,岗位职责1、在工厂现场完成智能设备（AI机器视觉设备）的场景匹配及调试（如相机校准、光源适配等）。2、协同电气工程师完成设备与 PLC、传感器等模块的信号对接，测试功能稳定性，确保设备平稳运行。3、定期巡检AI设备，配合算法团队优化算法参数，提升产线效率。4、编写AI设备操作手册，为工厂人员提供培训；反馈设备问题至研发端，推动持续改进。任职要求1、电气自动化、机电一体化、计算机视觉等相关专业，本科...,环保,http://jobs.zhaopin.com/CC440982730J40697418206.htm,100-299人,2025-10-11 17:31:28,,,
c/c++研发工程师,厦门,厦门天锐科技股份有限公司,本科,经验不限,"C/C++,Linux,Windows,C++",,一、岗位职责：1. 负责Linux系统的应用开发和测试；2. 参与项目需求分析、产品设计、文档编写，并根据规划保质保量完成任务；3. 完成研发经理安排的其他研发任务。二、任职资格：1. 本科及以上学历，电子、计算机、软件或相关专业；2. 具有Linux C++开发经验，熟悉常用算法及设计模式，编程风格良好；3. 热爱编程、善于思考、沟通良好、能独立分析和解决问题；4.团队协作，抗压能力强，敢于挑战...,计算机软件,http://jobs.zhaopin.com/CC203306310J40128319710.htm,300-499人,2026-01-10 01:28:14,,,
软件工程师（IVD体外诊断试剂）,厦门,波生生物,本科,经验不限,医疗器械开发经验,,岗位职责： 1、负责ivd仪器上位机开发及维护工作。 2、完成代码编写，模块测试，系统测试 任职要求： 1、计算机相关专业，英语四级及以上 2、熟悉上位机软件开发流程 3、熟练掌握c++、java语言中一种，熟悉一种数据库 4、熟悉串口、网口、can中一种接口开发 5、有医疗器械软件开发经验优先，有大型自动化ivd仪器开发优佳,医疗设备/器械,http://jobs.zhaopin.com/CC153475310J40457987603.htm,100-299人,2026-01-08 01:04:52,,,
c++软件工程师,厦门,广东华研智启科技有限公司,本科,1-3年,"C++,Linux开发,git,Cmake,G++,Qt,MySQL,STL",,岗位职责：1、 负责公司工业控制软件、智能工厂相关软件产品的开发；2、 负责公司软件产品的技术设计、功能开发；3、 制定开发计划。技能要求：1、 熟练掌握C++，具备良好的面向对象设计能力；2、 熟悉C++11的新特性，熟悉多线程编程；3、 熟悉Linux操作系统及进程间通信；4、 熟练掌握Linux下C++开发的技术栈，如git、CMake、G++以及相关调试工具。优先条件：1、 有工业控制软件...,电子设备制造,http://jobs.zhaopin.com/CCL1507495560J40778519907.htm,300-499人,2025-10-10 08:32:50,,,
3D打印 软件工程师,厦门,厦门数字智造工业研究院有限公司,本科,无经验,C语言,,岗位职责： 1.熟悉3D打印控制软件开发流程； 2.按计划完成功能模块的功能设计、代码实现代码编写和单元测试； 3.与调测试人员对接，完成相关功能模块的Bug 修复； 4.根据项目要求，完成设备操作说明书的编写； 5.严格遵守相关开发工具的编码规范； 6.参与项目设计评审，对项目开发各个环节进行确认； 7.提供技术支持，解决技术服务过程中遇到的相关问题。 岗位要求： 1.本科及本科以上学历，计算机...,工程技术与设计服务,http://jobs.zhaopin.com/CCL1277804650J40857995512.htm,20-99人,2026-01-07 01:34:09,,,
视觉调试机器视觉 有经验 月8-10K,厦门,苏州智汇人才服务集团有限公司,大专,1-3年,"机器人,智能硬件,图像识别产品,CCD,锂电,视觉调试",,一、设备性质:视觉检测设备二、工作内容:整机调试：偏电气 会视觉，接受薪资，四、薪资情况1、薪资结构:基本+岗位+绩效+加班费2、工作时间:6天11H(08:30-21:00，超过5天8H算加班)3、提供住宿，五险一金4、需要接受加班、出差,人力资源服务,http://jobs.zhaopin.com/CCL1201894180J40686799106.htm,10000人以上,2025-12-24 13:03:37,,,
软件开发工程师,厦门,厦门隆力德环境技术开发有限公司,本科,1-3年,"Java,C++,嵌入式开发",,岗位职责：负责工业仪器仪表的通讯软件多平台开发与调试，重点实现RS485 ASCII、Modbus RTU及TCP Modbus协议通讯；开发数据采集查询系统，完成实时数据库构建、修改、读取、解析及存储功能；配合硬件团队进行仪器联调测试，输出标准化协议文档；持续优化通讯性能，解决数据丢包、延迟等现场问题。任职要求：计算机/自动化/电子信息相关专业，本科及以上学历，2年以上工控通讯行业工作经验精通C...,环保,http://jobs.zhaopin.com/CC204105010J40732175509.htm,500-999人,2025-07-31 00:17:02,,,
CCD技术员,厦门,厦门东声电子有限公司,大专,1-3年,"图像识别产品,CCD,C++,C#,C语言",,工作内容：1、视觉配件性能测试，根据项目需求对相机、镜头、光源进行测试；2、新设备视觉软件编写与调试；且能独立完成机器视觉检测方案设定；3、优化现有设备视觉软件，确保产线视觉软件运行正常；4、根据产线需求修改现有视觉软件的功能；5、编写软件调试与操作说明书；6、培训产线的设备维护人员操作和调试视觉软件；7、完成上级交代的其它视觉相关工作。任职要求：1、大专及以上学历，计算机、软件专业；2、C#/C...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC217442710J40725122002.htm,1000-9999人,2025-10-20 09:29:50,,,
算法实习生,厦门,山东卓创资讯股份有限公司,本科,无经验,"深度学习,机器学习,大模型算法",,岗位职责：1. 参与大宗商品行业智能量化分析体系建设与产品化实践，包括各行业的数据挖掘、模型搭建等工作；参与量化模型与算法的构建、优化、维护、部署和评估；2. 定制项目：充分理解和分析业务需求，负责解决方案研究、项目数据分析和项目落地相关的数据建模、应用及实施工作； 3. 标准产品：根据通用研究思路和定制项目资产，提炼标准数据产品和数据管理流程，并与相关团队协作推动数据产品落地。任职要求：1. 硕...,互联网,http://jobs.zhaopin.com/CC160036910J40977399104.htm,1000-9999人,2025-12-31 11:22:34,,,
AI算法实习生（数智）,厦门,厦门兴联集团有限公司,本科,无经验,"Python,C++,2D、3D关键点",,工作职责:1、负责2D人体姿态估计算法研发与改进；2、负责2D姿态转3D姿态算法研发与改进；3、负责3D姿态数据的采集、标注、审核。任职要求:1、本科及以上学历；2、熟悉Pytoch等深度学习框架，具有较强的算法研发能力；3、有团队意识，服从公司安排；4、实习期间表现优秀者可转正。,通信/网络设备,http://jobs.zhaopin.com/CC416795920J40672218611.htm,300-499人,2025-08-15 09:29:13,,,
机器视觉工程师[厦门],厦门,柯尔微电子装备(厦门)有限公司,本科,1-3年,"机器视觉,C#,C++,Halcon,VISONPRO,OpenCV",10000-20000,岗位要求：1.学历:本科及以上全日制学历:专业:通信工程、电子信息科学与技术、控制科学与工程、智能制造工程、模式识别与智能系统，计算机科学与技术、计算机应用技术；2.了解工业机器视觉应用;有2年以上相关工作经验3.使用C#或C++开发视觉软件框架，掌握多线程编程与UI交互设计；4.至少熟悉Halcon/VisionPro/OpenCV中的一种视觉库，具备算法模块封装能力；5.熟悉数字图像处理；符合...,专用设备制造,http://jobs.zhaopin.com/CC484168520J40830267108.htm,100-299人,2025-08-07 16:24:19,10000.0,20000.0,13.0
机器视觉应用工程师,厦门,厦门海宏信自动化设备有限公司,中专/中技,1-3年,"视觉图像算法,推荐算法,视频算法",,岗位职责：1、负责设备入场后的视觉部分架设、调试，给客户提供现场技术支持；有售后调试现场经验。2、配合视觉主管对接客户进行新项目评估，配合提出解决方案，并在提交方案前对样品进行打光与图像处理验证；负责处理异常设备。3、客户现场维护现有设备，保证现有设备的正常运行；安装、调试新设备； 4、有视觉调试2年以上的优先，熟练使用海康、杰恩视软件优先。 工作时间：8小时/天 5天/周 正常白班 薪资福利：三...,电气机械/电力设备,http://jobs.zhaopin.com/CC684519020J40527940507.htm,20-99人,2026-01-06 13:50:50,,,
深度学习应用工程师（本科/研究生应届亦可，月薪7-12K）,厦门,柯尔微电子装备(厦门)有限公司,本科,经验不限,"TensorFlow,PyTorch,AI,深度学习算法,视觉图像算法,修改模型结构,工业级模型落地,目标检测、SLAM",,岗位要求：1、本科及以上学历， 人工智能、机器智能、自动化、电子、控制、计算机等相关专业;2、熟悉深度学习框架(任何一种，Tensorflow、Pytorch);3、有1年相关经验(优秀本科/研究生应届毕业生亦可)；4、具备针对准确率、性能指标，设计算法模型、调参优化和移植的能力;5、熟悉主流深度学习网络（CNN、RNN、Transformer、Yolo等）原理及调优方法，能针对场景设计优化模型结...,专用设备制造,http://jobs.zhaopin.com/CC484168520J40407911008.htm,100-299人,2025-06-25 17:20:13,,,
视觉助理工程师,厦门,柯尔微电子装备(厦门)有限公司,本科,经验不限,"C#,C++,图像特征提取、模式识别、几何标定,OpenCV,VisionPro,HALCON,工业机器视觉,3D视觉技术,YOLO缺陷分类,3D视觉技术（结构光、激光扫描）,光学测量系统开发",,岗位要求：1.学历:本科及以上全日制学历:专业:通信工程、电子信息科学与技术、控制科学与工程、智能制造工程、模式识别与智能系统，计算机科学与技术、计算机应用技术；2.了解工业机器视觉应用;有一年相关工作经验，优秀本科应届毕业生亦可;3.使用C#或C++开发视觉软件框架，掌握多线程编程与UI交互设计；4.至少熟悉Halcon/VisionPro/OpenCV中的一种视觉库，具备算法模块封装能力；5....,专用设备制造,http://jobs.zhaopin.com/CC484168528J00614667805.htm,100-299人,2025-05-21 15:51:25,,,
3D点云算法工程师（本科/研究生应届亦可，月薪7-12K）,厦门,柯尔微电子装备(厦门)有限公司,本科,经验不限,"OpenCV,PCL,OPEN3D,3D点云算法工程师,三维点云数据处理,视觉图像算法,3d视觉,图像处理算法",,1、负责三维点云数据处理，滤波，建模，测量；2、3D项目评估，测试，实施；3、有完整项目落地经验的优先考虑；任职要求：1、本科及以上学历，自动化、电子、控制、计算机等相关专业；2、具备一定的3D视觉和图像处理算法知识和实践经验； 熟悉Opencv，PCL，Open3D等常用的视觉库。3、有1年相关经验。（应届毕业生亦可） 5天8小时制 月薪7-12K福利：1、全年13薪+年度绩效奖；2、一入职交五...,专用设备制造,http://jobs.zhaopin.com/CC484168520J40407920708.htm,100-299人,2025-05-21 15:28:05,,,
