职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
策略运营-厦门,厦门,吉利控股集团,大专,3-5年,投放策略,,岗位简述：网约车行业具备显著的司、乘双边效应，叠加时空、品类、区域、人群等差异化特征形成特定约束下的双边供需撮合匹配场景（供：司机，需：乘客）。需要通过调节定价、流量、补贴及长短期营销工具协同提升双边需求的满足，带来用户体验的改善和司机收入的稳定，进而驱动业务增长。由于城市差异化的外部环境及发展现状，需要基于区域城市本地化特征洞察和解析当地外部环境、司乘及出行特点，推动平台能力建设并通过合理规划和...,汽车研发/制造,http://jobs.zhaopin.com/CC000616940J40906690708.htm,10000人以上,2025-12-16 14:28:05,,,
抖音商品卡运营经理,厦门,泉州笠泊居电子商务有限公司,本科,3-5年,"抖音小店,经理,抖音商品卡运营,商品卡运营经理,抖音运营经理",20000-40000,岗位职责：1、全面负责公司抖音电商业务的运营管理，组建并带领运营团队，制定月度、季度的GMV、利润等核心销售目标，并确保目标达成。2、负责抖音小店的全面运营工作，包括但不限于店铺规划、商品上架与优化、商品详情页策划、促销活动设置、订单与物流跟进，对店铺评分和用户体验负责。3、进行市场与竞品分析，制定差异化的产品定价、内容策略和推广计划，通过数据化运营提升店铺转化率与客单价。4、精通抖音平台规则与流...,电子商务,http://jobs.zhaopin.com/CCL1473957100J40816820205.htm,20-99人,2025-12-08 00:49:01,20000.0,40000.0,12.0
国际化法务专员/主管/经理(J15987),厦门,厦门象屿股份有限公司,本科,5-10年,"合同事务,兼并收购,股权业务",20000-40000,岗位职责:1.全面负责海外业务的法律支持，主导境外子公司设立、合资合作、重大商业合同（如投资、EPC、贸易）的谈判、起草与审核。2.构建并维护适用于多法域经营的法律风险与合规管理体系，确保业务符合当地监管要求。3.管理境外律师事务所等法律资源，高效处理商事纠纷与争议解决。4.为公司的海外投资与并购项目提供法律尽职调查、交易结构设计与交割支持。任职要求:1.拥有5年以上跨境法律实务经验，熟悉国际并购...,贸易/进出口,http://jobs.zhaopin.com/CC406539710J40814897711.htm,1000-9999人,2025-12-16 16:19:03,20000.0,40000.0,12.0
运营副总监（跨境电商）,厦门,厦门艺饰家进出口有限公司,本科,5-10年,"亚马逊,英语",25000-40000,"福利待遇：1.薪资20000-25000/月；2.带薪年假、年终奖、生日福利、零食角、节日福利、全勤奖、年度体检等；3.双休；4.试用期缴交社保五险。 岗位职责： 1.运营战略规划:制定公司运营营销战略规划和年度营销计划,调整并优化运营营销策略，落地方案，确保公司经营指标的实； 2.运营管理体系建设：提升团队成员的技能，确保经营指标的实现； 3.销售目标管理：督导部门各项目制定并实施销售策略、推广...",电子商务,http://jobs.zhaopin.com/CCL1494734390J40757004814.htm,100-299人,2025-11-12 00:00:02,25000.0,40000.0,12.0
拼多多店群负责人（美妆个护宠物）,厦门,杭州长贤企服网络科技有限公司,大专,5-10年,"电商运营,拼多多",20000-35000,岗位概览：作为拼多多店群业务的最高负责人，对整体GMV、利润和店群健康度负责。负责制定战略、统筹资源、领导团队实现业务目标。岗位职责：1、战略规划：制定店群整体发展战略，包括店铺矩阵布局（如不同品类店、不同客单价店）、目标设定与年度/季度规划。2、运营管理：建立并优化店群运营的标准化流程，监督各店铺的日常运营、商品上架、营销活动等，确保执行质量。3、团队管理：领导运营、产品、数据团队，进行任务分配...,互联网,http://jobs.zhaopin.com/CCL1501860780J40971388104.htm,20人以下,2025-12-04 11:29:55,20000.0,35000.0,12.0
车辆维修专员（驻津巴布韦）,厦门,星辰国际货运代理(厦门)有限公司,中专/中技,1-3年,"汽车机修,一汽解放卡车,汽车维修工职业资格证,汽车维修工职业资格证（中级）,汽车维修店",15000-30000,岗位职责：1.主导一汽解放各系列卡车（含牵引头、自卸车等主力车型）的日常维修保养，严格按照厂家技术规范执行机油更换、滤芯更换、制动系统检查、传动系统保养等常规工序，建立完整维修保养台账；2.严格把控维修质量，对维修过程中的零部件更换、装配工艺进行全程自检，确保维修配件（原厂及合规副厂件）质量合格，维修后车辆经过路试或台架测试确认达标;3.负责维修配件的需求统计与申报，根据津巴布韦当地车辆运营数量、...,贸易/进出口,http://jobs.zhaopin.com/CCL1500582900J40732873106.htm,20-99人,2026-01-12 10:24:39,15000.0,30000.0,12.0
省区渠道运营,厦门,元气森林(北京)食品科技集团有限公司,本科,5-10年,"主管,toB",15000-30000,岗位要求： 制定渠道发展策略与执行计划，为销售提供各销售渠道发展建议，通过渠道政策促进销售目标达成 深入了解市场并分析销售数据，识别生意空白点和增长点，并制定相关执行策略 根据渠道终端、销售产品及销售场景等因素，制定传统渠道终端成功图像，提升终端的精细化运作水平及产出 推动渠道专项活动的落地执行，进行销售区域执行规划、执行、检核及结案管理工作，保障渠道目标达成 各类渠道经营报表的管理及临时性渠道工...,快速消费品,http://jobs.zhaopin.com/CC812921020J40779125909.htm,1000-9999人,2026-01-12 01:22:30,15000.0,30000.0,14.0
资产运营管理公司总经理,厦门,伯乐树企业管理咨询(厦门)有限公司,本科,5-10年,"资产评估公司,甲方公司,财富管理公司",25000-30000,一、岗位职责：1、全面负责公司的战略规划、经营管理、业务发展和日常运营工作。2、负责制定公司短中长期发展战略、年度经营计划和预算方案，并推动落地。3、负责建立并完善标准化的物业管理服务体系、操作规程和应急预案，统筹管理集团范围内的物业，提供专业化物业管理服务。4、负责公司团队组建与管理，组建高效、专业的核心管理团队，优化公司组织架构；负责中高层管理人员的选拔、培养、激励和考核；营造积极向上的企业文...,人力资源服务,http://jobs.zhaopin.com/CC801071020J40914477415.htm,300-499人,2026-01-10 01:46:30,25000.0,30000.0,12.0
跨境电商运营经理,厦门,天亿(厦门)商业管理服务有限公司,学历不限,经验不限,"懂跨境平台运营,电商铺货,TikTok,ozon,电商合伙人,跨境电商共创",15000-30000,我们公司是在厦观音山附近，拥有1000平办公空间，是成熟运营6年的成熟自媒体电商公司，现开放跨境电商合伙人计划，诚邀有志之士共创未来!职位名称:电商合伙人(零经验扶持+多V1指导)店铺合伙人:负责跨境电商Ozon(欧众)新开店的运营和管理，有合作模式，有意向的可以直接打招呼!也可在家办公岗位经验:无需经验，有人带，小白，宝妈只要努力...,电子商务,http://jobs.zhaopin.com/CCL1515022280J40834617914.htm,20-99人,2026-01-08 14:13:16,15000.0,30000.0,12.0
（生产）运营总监助理,厦门,厦门彼格科技有限公司,本科,10年以上,"生产计划管理,生产成本管理,精益生产管理,生产调度管理",20000-30000,岗位职责：1、协助总监编制、审核月/周生产计划，结合订单需求、产能负荷、物料齐套性调整计划，跟踪计划落地进度，协调解决计划执行中的延期、脱节问题，确保计划可行性与订单交付时效。2、对接生产车间，跟进制造全流程，监督生产工艺落地、操作规程执行，协助处理制造环节的异常，保障生产连续性。3、协助梳理生产运营全流程，跟进生产计划落地、产能调度、成本管控及效率优化，配合总监推进生产效率优化，确保生产目标达成...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC278744130J40901261408.htm,100-299人,2026-01-02 01:18:43,20000.0,30000.0,13.0
