职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
电气自动化工程师,厦门,威斯特诺(厦门)新能源科技有限公司,本科,3-5年,"电机,控制器,低压,高压",,一、岗位职责：1、电气元件选型，电气图绘制；2、设备程序编写，技术相关文档编写，联机调试；3、对工程师提出的需求进行程序修改，可适应短期出差 二、岗位要求：1、大学本科，电气、机械、自动化等相关专业，3年以上相关工作经验；2、使用TIA Portal（博图）软件进行硬件组态、编程和调试。3、协助完成电气元器件选型、电气图纸设计（使用EPLAN或CAD）及技术文档编写。4、具有良好的沟通能力、逻辑思...,新能源汽车,http://jobs.zhaopin.com/CCL1490558140J40823017114.htm,20-99人,2025-11-18 17:25:58,,,
电气安全工程师,厦门,厦门华特集团有限责任公司,本科,3-5年,"安全管理,注册安全工程师,安全员资格证",,岗位职责： 1.识别集团各沥青厂潜在的安全隐患和危险，建立电气安全体系规范标准；2.落实集团各沥青厂安全规范要求，确保设计、安装和维护电气系统的合法合规；3.负责集团各沥青厂电气相关的安全检查和测试，确保电气设备和系统的正常运行和安全性；4.其他安全相关工作。任职要求：1.本科学历，电气相关专业； 2.同岗位3年以上工作经验，适应出差；3.有过电气设备安装、调试、电化学、电网、储能单位过往经验，熟...,化学原料/化学制品,http://jobs.zhaopin.com/CC143245250J40811813613.htm,1000-9999人,2025-11-17 13:55:05,,,
电性能测试工程师(电气/电子专业),厦门,厦门赛尔特电子股份有限公司,大专,1-3年,"可靠性测试,安规测试,电性能测试,性能测试",,岗位职责： 1.产品的可靠性试验和各类试验计划与安排； 2.试验项目与测试数据的审核； 3.实验、仪器操作指导书的审核； 4.实验室环境的控制与保持，电源质量的监控； 5.试验样品的管理； 6.仪器的点检、保养规划，确保仪器的标识与状态一致。 任职要求： 1.大专以上学历，电气工程、电子或高压电技术相关专业； 2.有电子行业产品实验测试经验优先考虑。,电子/半导体/集成电路,http://jobs.zhaopin.com/CC160396910J40446082412.htm,1000-9999人,2025-11-24 13:54:08,,,
电气设计工程师,厦门,厦门市闽工工程设备安装有限公司,大专,3-5年,电气设计,,岗位职责：1、设计前期勘察现场及参与项目前期规划方案论证； 2、绘制工程设计图、施工图，精确预算工程材料。任职要求：1、电气或相关专业、有2年以上相同职位工作经验、熟悉国家政策和项目设计规则、熟悉各类办公软件（尤其AutoCAD）、熟悉电气规范，熟悉洁净厂房有关系设计规范； 2、熟练应用BIM；3、学习能力强、热爱设计工作、有创新精神； 4、富有创意及执行力，有责任感、表达能力强； 5、具备独立完...,建筑设备安装,http://jobs.zhaopin.com/CC319601010J40111711501.htm,20-99人,2025-10-30 00:10:22,,,
电气调试工程师,厦门,盈众阳(厦门)精密科技有限公司,大专,1-3年,"安装/调试,变频器,传感器,三菱,欧姆龙,汇川",,职位职责：1、PLC程序编写、设备组装调试、熟悉变频器、伺服等自动化设备软件安装调试；2、设备的调试，包括现场调试，使之达到交付使用状态；3、负责公司项目产品技术指导支持；4、对设备搭建软件框架，能协助或独立完成自动化设备安装、调试、售后项目，动手能力强。职位要求：1、大专以上学历，机电专业（自动化、电气设计、机电一体化等相关专业）2、2年以上相关经验；3、熟悉掌握PLC、人机界面及组态控制编程，...,专用设备制造,http://jobs.zhaopin.com/CCL1510254960J40795608714.htm,100-299人,2025-09-25 00:23:22,,,
电气工程师,厦门,厦门数字智造工业研究院有限公司,本科,1-3年,"设计,安装/调试,3D打印设备",,岗位职责：1、依据项目系统要求，负责3D打印设备电气系统的设计与开发、电气元器件的选型、电气原理图的绘制、PLC及控制器程序的编写；2、负责电气设计部份的进度、质量、成本控制；3、负责编制电气技术文件和申请专利技术交底资料的撰写；4、负责电气设计技术参数的计算及相关文档资料的管理；5、负责电气设计加工的调试跟踪、测试验证；6、参与分析和解决生产中出现的技术问题与工艺难题。 任职要求： 1、本科及以...,工程技术与设计服务,http://jobs.zhaopin.com/CCL1277804650J40829423912.htm,20-99人,2025-09-16 00:00:02,,,
电气工程师,厦门,厦门市中海福林集团有限公司,大专,1-3年,"控制柜,变频器,电机,西门子",,岗位职责： 1、负责本部门设备电气运行进行有效管理； 2、负责设备保养计划落实与实施工作； 3、按照公司管理要求管理设备； 4、负责本部门设备日常运行监督与管理； 5、负责本部门设备电气部分保养的制定与实施； 6、负责本部门设备配件安全库存的制定与报备； 7、日常电路故障维修及协助机械人员进行设备维护； 8、印刷机、复合机、分切机、包装线设备的程序及电路维修。任职要求：1、 电气自动化控制专业，大...,印刷/包装/造纸,http://jobs.zhaopin.com/CC873892490J40946812404.htm,500-999人,2025-08-28 16:03:25,,,
电气工程师（1人）,厦门,厦门毫末智能制造有限公司,大专,1-3年,"PLC程序设计,AutoCAD,仪器仪表,PLC系统,电机,SolidWorks,控制系统,伺服系统",,岗位职责：1、负责数控机床电气设计及PLC程序编程。2、负责数控机床电气配电功能测试和调式。3、维护设计工程BOM准确性。任职要求：1、熟练使用操作发那科、三菱、西门子（828或 one）系统；2、熟悉电气元件控制原理和看懂电路图；3、电气工程与自动化，机电一体化专业；4、本科及以上学历，或大专工作2-3年以上经验。有精密设备产线设计经验者优先考虑。薪资：基本工资+绩效奖+高温补贴 +过节费+工龄...,专用设备制造,http://jobs.zhaopin.com/CCL1381037530J40334452313.htm,20-99人,2025-06-30 09:54:05,,,
电气工程师或机电工程师,厦门,厦门能科机电技术有限公司,本科,3-5年,"安装/调试,测试,设计,PLC设计,自动化设计,控制柜,传感器,控制器,线路设计,低压",,1、机电一体化、电气自动化相关专业，大学本科及以上学历 。 2、熟练使用办公软件及制图二维软件。3、具有扎实的机械设计基础和机械加工工艺基础知识，对机械、电气自动控制相当熟悉。3年以上机电及电气相关工作经验。 4、熟练PLC编程，触摸屏编程。 5、熟悉通用低压电气设备电气柜控制线路，会电控柜配线。 6、善于沟通，有较强的团队合作精神。 7、可以适应出差；完成领导安排的其他工作。福利待遇： 六险、年...,专用设备制造,http://jobs.zhaopin.com/CCL1388169110J40707182109.htm,20-99人,2025-03-19 00:00:05,,,
资深电气工程师,厦门,厦门爱迪特环保科技有限公司,本科,5-10年,"设计,测试,安装/调试,PLC设计,电机",,岗位职责：1. 图纸初步设计：负责制作和提交项目文件，包括电气图纸绘制、BOM选型、材料统计成本核算等；2. 电气施工图设计，包括设备基础接地，照明计算，防雷接地，一二次系统原理图，仪表接线图，电气控制柜/PLC柜图纸设计等。3. 自控程序设计，负责PLC及HMI编程设计及程序调试。深度学习工艺需求，优化自控逻辑及人机界面颜色，功能优化。4. 项目材料提资，现场电气仪表指导安装及现场调试、客户培训...,环保,http://jobs.zhaopin.com/CC618678720J40614592606.htm,100-299人,2024-11-16 15:25:42,,,
