职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间
海康微影-工艺工程师（压力变送器）桐庐,杭州,杭州海康威视数字技术股份有限公司,本科,5-10年,"装配工艺,总装工艺,机加工工艺,工艺设计,新品导入（NPI）,工艺改良",1.2-1.9万·15薪,岗位职责：1）工艺设计与优化：负责流量仪表产品工艺流程的设计、优化和改进，确保生产过程高效、稳定、可控。2）工艺文件编制：编制首版工艺规程（SOP）、作业指导书、工艺卡等相关技术文件。3）技术支持：在生产过程中提供技术支持，解决现场工艺问题，保障产品质量与生产顺利进行。4）质量控制：参与产品质量分析，识别工艺过程中的质量风险，提出改进措施。5）设备与工装管理：参与流量装配与检查设备选型、调试及工装...,人工智能,http://jobs.zhaopin.com/CC120975580J40907808415.htm,10000人以上,2026-01-02 01:38:24
工艺工程师,杭州,杭州永通智造科技有限公司,本科,经验不限,"工艺设计,工艺改良",9000-18000元·13薪,工作内容： 1、光纤预制棒生产工艺研究，光纤新产品、新工艺研究； 2、负责生产现场新设备工艺生产调试，解决调试中出现的问题； 3、总结与数理调试经验，给出设备优化的方向； 4、设备作业指导书的撰写； 5、设备及工艺相关创新点梳理，撰写相关专利； 任职要求： 1、无机材料、通信相关专业毕业，本科及以上学历，985/211院校优先； 2、熟悉光纤通信，有光纤生产经验者优先； 3、有一定的文字功底，有专...,专用设备制造,http://jobs.zhaopin.com/CC815231690J00171987402.htm,20-99人,2026-01-11 01:37:00
工艺工程师（烟气治理方向）,杭州,浙江京兰环保科技有限公司,本科,5-10年,"烟气,工艺设计",1.2-1.8万,岗位职责：1、负责尾气排放的工艺设计工作，包括编制工艺设备表、仪表及控制要求，完成设备选型与技术参数提资；2、绘制P&ID图、设备布置图、管道布置图，确保设计内容满足工程施工及安全规范；3、参与现场工艺调试指导，针对调试中出现的问题提出优化解决方案，保障项目达标排放；4、跟踪国内外烟气治理及脱硫脱硝领域的前沿技术、环保政策及行业标准，结合公司业务需求开展工艺技术改进与创新研究；5、负责编制、整理及...,环保,http://jobs.zhaopin.com/CC817426420J40883679902.htm,100-299人,2026-01-10 01:04:23
合成工艺研究员,杭州,杭州中美华东制药有限公司,硕士,经验不限,"有机合成,小分子化合物合成,新药,原料药",面议,岗位职责1、承担小试、中试及验证工作中的研究探索与开发工作，不断改进工艺优化路线；2、负责新项目、新技术等的引进，并实施外部项目的工艺技术转移，等对外协作工作；3、制定项目组内相关人员的实验计划，并指导其进行小分子药物的各项试验保障项目试验实施及报批生产。任职要求：1、硕士及以上，制药、化学合成等相关专业2、具有良好的制药相关专业的知识储备、专业技能及分析解决问题能力；3、具有一定的实验方案设计能...,医药制造,http://jobs.zhaopin.com/CC198426920J40819879310.htm,10000人以上,2026-01-09 01:27:45
基础工艺,杭州,杭州航天电子技术有限公司,硕士,1-3年,,1.2-1.8万,工作职责：1、负责公司工艺基础环境控制和通用产品包装工艺技术；2、负责工艺信息化具体建设工作、工艺知识库维护更新；3、协助部门领导开展自动化、合格率工艺工作的监督检查，协助完成工艺管理工作；4、兼职安全员，协助部门领导开展部门安全管理工作。任职要求：1、理工类专业硕士，从事本技术专业工作一年以上；2、熟悉所负责的工艺及同行业的相关工艺状况，了解可靠性相关专业知识和技术标准；3、具有正确运用本专业知...,船舶/航空/航天/火车制造,http://jobs.zhaopin.com/CC200270310J40835965914.htm,500-999人,2026-01-08 19:50:11
工艺管道设计,杭州,浙江京兰环保科技有限公司,本科,3-5年,"管道设计,工业管道,PDMS,E3D,建模,数据库修改",1.2-1.8万,岗位职责：1、根据项目需求，依照工艺设计图纸，利用PDMS软件建模；2、对设计结果进行动态可视化呈现，解决各专业间管线、设备的碰撞，优化设计方案，为设备及管线预留合理的安装及操作空间，在施工前能预先发现设计存在的问题；3、根据建立的三维模型快速出具管道、管件及附属材料的BOM表；4、根据建立的三维模型快速出具管道轴测图纸，用于指导现场施工作业；5、对新设备、新材料，完成公司现有PDMS数据库的补充...,环保,http://jobs.zhaopin.com/CC817426420J40856518702.htm,100-299人,2026-01-09 01:03:19
工艺工程师,杭州,浙江麦格米特电气技术有限公司,本科,经验不限,"装配工艺,机加工工艺,焊接工艺",1.4-1.8万,任职资格：1、大学本科及以上学历，机械、电气等工科类专业，会使用CAD、CATIA等相关软件；2、熟悉相关产品的装配工艺、质量检验等相关内容；3、有良好的沟通表达能力，较强的组织组织协调能力和分析判断能力；4、有新能源电驱或相关行业工作经验者优先考虑。职位描述：1、负责公司电动液压泵及减振器样机的试制工作；2、负责样机装调书的编制，对样机的装配过程及关键参数进行管控；3、负责试制过程中设计、品质等...,汽车研发/制造,http://jobs.zhaopin.com/CCL1284709250J40702809605.htm,500-999人,2026-01-06 01:10:47
工艺工程师,杭州,杭州世宝汽车方向机有限公司,本科,3-5年,"装配工艺,热处理工艺,CATIA",1-1.8万,岗位职责：1.负责产品工艺文件的制作；2.编制产品工艺文件，制定标准的材料消耗工艺，制定标准工时，设计工装图纸；3.生产现场的异常分析；4.深入生产现场，指导车间一线生产，及时解决生产中出现的技术问题，做好工艺技术服务工作；5.负责新品小批试产过程跟踪，记录小批试产结果；6.对新进员工的生产技术指导与培训；7.完成领导安排的其他任务。 任职要求：1. 汽车行业工作3年左右；2. 本科及以上学历，机...,汽车研发/制造,http://jobs.zhaopin.com/CC241260911J00039568504.htm,500-999人,2026-01-04 14:02:13
电子工艺工程师（CGM）,杭州,艾康生物技术（杭州）有限公司,本科,5-10年,"工艺设计,电镀工艺,装配工艺,切割工艺,动态血糖,医疗器械",1.1-1.8万,岗位职责：1.负责CGM仪器研发产品的技术引进和性能验证，确保产品能够顺利进入批量生产；2.负责产品的生产工艺、工装和检测设备的开发设计，制定合理的生产工艺定额；3.负责生产工装设备验证方案的制订和实施；4.持续量产仪器的生产工艺、工装和检测设备的优化；5.负责对客户投诉的产品质量问题出具技术分析报告；6.组织协调解决车间生产中出现的与技术相关的各类问题；7.生产数据管理与维护。任职要求：1.本科...,医疗设备/器械,http://jobs.zhaopin.com/CC000636860J40861433212.htm,1000-9999人,2025-12-28 00:32:21
工艺工程师-浙江金华-欣威电子,杭州,欣旺达电子,大专,5-10年,"SMT工艺,封装工艺,BENDING,自动化",1.1-1.8万,工作地点：该岗位工作地点在浙江金华，有意向请投递简历，以便及时沟通，谢谢!（SMT、Underfill、Molding、Laser、bending方向都有在招）工作职责:1、参与自制设备、外购设备的工艺设计规划评审工作；2、参与新技术、新工艺的评估与验证；3、负责试产阶段工艺管理工作；跟进和管理设备安装、调试、Buy-off各阶段影响良率重点问题，确保项目及时交付生产；4、编制工艺管理文件，并参与...,电子/半导体/集成电路,http://jobs.zhaopin.com/CC135947830J40817425011.htm,1000-9999人,2025-12-27 09:49:51
