职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
PQE品質工程師(PVD製造）,郑州,太原富驰科技有限公司,本科,3-5年,QE,10000-16000,"任职要求：1. 熟悉SiP制程(磁控溅射,电弧蒸发等SiP原理及工艺)及缺陷原因分析。 2. 掌握FMEA, PSC,MSA,8D等核心质量工具, 快速定位问题并提出解决方案。熟悉ISO质量管理体系。 3. 熟悉并能操作膜厚测试仪、附着力测试仪、色差仪等常见检测设备 4. 能对生产中数据进行统计分析, 并持续推动改进。 5. 具备良好的英语沟通能力和跨团队合作经验, 能高效协调客户及内部团队。工作...",电子设备制造,http://jobs.zhaopin.com/CCL1355595470J40807631311.htm,10000人以上,2025-11-24 15:50:39,10000.0,16000.0,13.0
自动化测试工程师,郑州,山东泽拢信息科技有限公司,大专,经验不限,接受无经验,,岗位职责：1. 负责软件产品的自动化测试设计和执行2. 构建和维护自动化测试框架3. 编写自动化测试脚本和用例4. 跟踪缺陷，协助开发团队进行问题定位和修复岗位要求：1. 熟悉自动化测试工具和流程2. 具备良好的编程基础3. 有软件测试经验，了解软件测试理论和方法4. 良好的沟通能力和团队协作精神,人工智能,http://jobs.zhaopin.com/CCL1514058360J40827649610.htm,300-499人,2025-12-23 14:46:03,,,
质检组主管,郑州,郑州兴航科技有限公司,大专,5-10年,,10000-16000,岗位职责：1、负责质检团队的全面日常管理；2、负责对检验人员进行检验技能、检验方法、质量意识、安全等方面的培训；3、负责配合工艺人员对质量标准、检验计划、检验流程、检验方法等文件的编制、修订；4、负责检验活动的实施以及实施情况的监督检查；5、负责来料检验、工艺过程检验、测试检验、出厂检验的全面质量控制、监督、把关、预防；6、负责收集、分析质量数据，通过数据评估质量状况和趋势，及时向上级汇报质量情况...,电子/半导体/集成电路,http://jobs.zhaopin.com/CCL1454553020J40684206309.htm,1000-9999人,2025-06-30 00:08:21,10000.0,16000.0,12.0
测试工程师,郑州,郑州恒达智控科技股份有限公司,本科,5-10年,"QT,linux,嵌入式,自动化测试,性能测试",10000-16000,1.本科及以上学历，机械、电子、计算机或自动化等相关专业。2.至少5年软件测试相关工作经验，其中至少2年团队管理经验。3.具备QT应用、嵌入式应用、Web服务应用以及Linux相关产品的开发经历；熟悉软件开发和测试生命周期，掌握主流测试工具和框架；有电液控产品、集控自动化测试、性能测试和安全测试的实践经验4.具有较强的学习能力，富有团队合作精神，责任心强；具有良好的沟通能力，协作能力及抗压能力。5...,仪器仪表制造,http://jobs.zhaopin.com/CC471530730J40713416010.htm,500-999人,2025-02-17 09:34:30,10000.0,16000.0,12.0
质量经理,郑州,郑州圣莱特空心微珠新材料有限公司,本科,3-5年,全面质量管理体系,,1、负责主持本部的全面工作，组织并督促部门人员全面完成本部职责范围内的各项工作任务；2、建立健全本部岗位责任制和工作标准，密切联系生产、市场营销、生产计划加强与有关部门的协作配合工作；3、负责组织质量检验标准、计量管理等制度的拟订、修改、检查、指导、协调、监督、控制及执行；4、负责组织编制年、季、月度产品质量提高与改进、计质量管理等工作计划组织实施、检查、协调、考核，及时处理和解决各种质量纠纷；5...,非金属矿物制品业,http://jobs.zhaopin.com/CC337500130J40746256112.htm,500-999人,2026-01-12 09:22:44,,,
汽车测试工程师（接受无经验）,郑州,河南富鸿人力资源有限公司,大专,无经验,"汽车碰撞测试,路试测试,三高测试,无要求",,岗位内容： 1. 设计测试用例并执行测试计划，对软件功能、性能、稳定性等进行全面测试。2. 编写测试报告和Bug汇报，跟踪Bug的解决过程，并及时反馈BUG情况给研发团队。3. 参与产品设计和需求评审，提供测试意见和建议。4. 熟悉自动化测试框架或工具，并进行相关测试工作。任职要求： 1. 专科及以上学历2. 具备较强的测试分析和问题定位能力，能够独立制定测试计划和测试用例。3. 具备良好的沟通协...,人力资源服务,http://jobs.zhaopin.com/CCL1335721720J40826159409.htm,100-299人,2026-01-12 01:24:34,,,
保健食品质量经理/主管--漯河临颍,郑州,优德科技集团(河南)有限公司,大专,3-5年,食品安全管理体系,,"岗位职责：1、保证本公司正确贯彻执行党和国家的各项方针、政策和遵守国家法律、法规及上级主管部门的指示。2、负责生产全过程的质量管理和检查,保证国家相关法规质量监督、检验的政策、法令和法规的认真贯彻执行。负责本部门全面工作，负责向公司提出保证产品质量的意见和改进建议。3、负责组织物料、中间产品和成品的内控标准和检验操作规程及质量管理制度的制订和修订。4、负责组织制订物料、中间产品和成品的取样、留样制...",医疗设备/器械,http://jobs.zhaopin.com/CCL1433686100J40736007006.htm,1000-9999人,2026-01-12 00:50:01,,,
测试开发（非外包）,郑州,外企德科数字技术有限公司,本科,3-5年,"Java,Python",10000-15000,职位描述：1、 参与项目和日常产品需求分析，把控需求和系统分析质量和风险;2、 担任标准项目的质量保障负责人或能在指导下完成复杂项目测试;3、 熟悉UI、接口、端到端自动化、流量回放等常用工具，建设项目和日常需求回归防线;4、 通过抓包和日志分析，对bug进行定位、原因分析;对开发代码Code Review;5、 结合测试过程中遇到问题，通过流程、策略、工具等过程改进，提升测试质量和效率。职位要求...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40833487205.htm,10000人以上,2026-01-12 00:26:49,10000.0,15000.0,12.0
汽车试验测试工程师,郑州,河南富鸿人力资源有限公司,大专,无经验,无要求,,岗位内容： 1. 设计测试用例并执行测试计划，对软件功能、性能、稳定性等进行全面测试。2. 编写测试报告和Bug汇报，跟踪Bug的解决过程，并及时反馈BUG情况给研发团队。3. 参与产品设计和需求评审，提供测试意见和建议。4. 熟悉自动化测试框架或工具，并进行相关测试工作。任职要求： 1. 专科以上学历2. 具备较强的测试分析和问题定位能力，能够独立制定测试计划和测试用例。3. 具备良好的沟通协调...,人力资源服务,http://jobs.zhaopin.com/CCL1335721720J40818645809.htm,100-299人,2026-01-12 01:24:11,,,
智能驾驶测试工程师,郑州,河南觉颁科技有限公司,大专,经验不限,Python,,岗位职责:1.负责智能驾驶系统的测试工作，确保测试的准确性和有效性2.参与测试用例的设计和执行，对测试结果进行记录和分析3.与团队成员合作，确保测试工作的顺利进行任职要求：统招大专及以上学历（能够接受去外地，无经验也可以接受）1.具备良好的沟通能力和团队合作精神，能够与团队成员有效协作2.具备较强的学习能力和问题解决能力，能够快速适应新的工作环境3.具备细致认真的工作态度，能够准确执行测试用例并记...,计算机软件,http://jobs.zhaopin.com/CCL1512550140J40746000706.htm,20-99人,2026-01-11 01:15:18,,,
