职位,城市,公司,学历,经验,技能,薪资,工作描述,行业,职位URL,公司规模,发布时间,薪资_最小值,薪资_最大值,年薪月数
鸿蒙系统开发,郑州,北京鑫源联创科技有限责任公司,本科,1-3年,鸿蒙项目,10000-18000,岗位职责：负责相关模块的需求理解、代码编写、问题定位 任职要求： 1、1-3年及以上鸿蒙开发经验 2、有鸿蒙子系统开发经验。 3、熟悉NAPI开发，有C/C++基础。 4、有良好的问题解决能力，熟练使用常用的调试工具。 5、有大型工程架构、SDK开发、C/C++生产项目、开源项目、系统Framework经验者优先。,专业技术服务,http://jobs.zhaopin.com/CC660436620J40972314204.htm,100-299人,2026-01-10 01:11:33,10000.0,18000.0,12.0
Android开发工程师,郑州,中电金信软件有限公司,本科,3-5年,Android Studio,12000-18000,1.熟练掌握JAVA开发语言，熟悉mPaas移动开发框架。2.熟悉Android各类组价，了解UI绘制、消息机制以及数据存储的实现机制。能熟练处理手机端的各种兼容性问题。3.熟悉Android应用的性能和内存优化。4.熟练掌握GIT、Android studio以及gradle等相关开发工具。5.掌握Android编译以及打包过程，能处理程序构建的问题。6.优秀的团队合作能力和沟通协作能力。,计算机软件,http://jobs.zhaopin.com/CC443657520J40826245709.htm,10000人以上,2026-01-09 15:42:13,12000.0,18000.0,12.0
Android,郑州,外企德科数字技术有限公司,本科,3-5年,Android Studio,16000-19000,岗位职责：1、App客户端应用开发工作，基于iOS、Android平台进行应用程序开发；2、技术文档编写、独立完成功能模块的设计、开发以及单元测试；3、参与产品的设计和改进，并提供相关技术支持；负责产品架构的改进及性能优化。职位要求：1、本科及以上学历，计算机或相关专业优先；2年以上iOS 或 Android客户端开发经验；2、开发基础良好，精通 Objective-C、Java 语言，以及相关技...,专业技术服务,http://jobs.zhaopin.com/CCL1480117890J40835180605.htm,10000人以上,2026-01-12 00:26:57,16000.0,19000.0,12.0
android安卓开发工程师,郑州,北京仁屿科技有限公司,本科,3-5年,"Android Studio,SDK,Kotlin",11000-18000,岗位职责：1、App客户端应用开发工作，基于Android平台进行应用程序开发；2、技术文档编写、独立完成功能模块的设计、开发以及单元测试；3、参与产品的设计和改进，并提供相关技术支持；负责产品架构的改进及性能优化。职位要求：1、本科及以上学历，计算机或相关专业优先；2年以上 Android客户端开发经验；2、开发基础良好，以及相关技术框架。理解设计模式；3、以应对OOM、ANR、Crash 等各...,电子商务,http://jobs.zhaopin.com/CCL1511492330J40973530804.htm,100-299人,2026-01-05 01:10:28,11000.0,18000.0,14.0
质量员,郑州,郑州讯客建筑有限公司,本科,1-3年,"Python,C#,iOS,Mac,Android,SQL Server,MySQL,DB2",16000-18000,岗位内容： 1. 负责软件产品的测试，包括功能、性能等各个方面的测试工作；2. 设计、编写测试用例，执行测试任务，并对测试过程进行管理和控制；3. 能够快速适应新的测试工具和技术，提高测试效率；4. 及时发现和报告软件缺陷，并跟踪解决情况；5. 组织和参与团队的技术分享和培训。任职要求： 1. 本科及以上学历，计算机或相关专业优先；2. 至少2年以上软件测试经验，熟悉软件测试方法和流程；3. 熟练...,建筑设计,http://jobs.zhaopin.com/CCL1511978880J40831402010.htm,100-299人,2026-01-04 12:42:29,16000.0,18000.0,13.0
安卓开发工程师,郑州,菁沐人力资源服务(沧州)有限公司,本科,1-3年,"Android Studio,Java",,岗位职责：1、App客户端应用开发工作，基于iOS、Android平台进行应用程序开发；2、技术文档编写、独立完成功能模块的设计、开发以及单元测试；3、参与产品的设计和改进，并提供相关技术支持；负责产品架构的改进及性能优化。职位要求：1、本科及以上学历，计算机或相关专业优先；2年以上iOS 或 Android客户端开发经验；2、开发基础良好，精通 Objective-C、Java 语言，以及相关技...,人力资源服务,http://jobs.zhaopin.com/CCL1483621100J40828992505.htm,300-499人,2025-11-27 16:58:59,,,
移动端开发（ios /android ),郑州,北京仁屿科技有限公司,本科,3-5年,"iOS开发,Android开发",12000-18000,岗位职责：1、App客户端应用开发工作，基于iOS、Android平台进行应用程序开发；2、技术文档编写、独立完成功能模块的设计、开发以及单元测试；3、参与产品的设计和改进，并提供相关技术支持；负责产品架构的改进及性能优化。职位要求：1、本科及以上学历，计算机或相关专业优先；2年以上iOS 或 Android客户端开发经验；2、开发基础良好，精通 Objective-C、Java 语言，以及相关技...,电子商务,http://jobs.zhaopin.com/CCL1511492330J40970811304.htm,100-299人,2025-12-02 14:10:50,12000.0,18000.0,14.0
android安卓开发工程师,郑州,软通动力信息技术(集团)股份有限公司,大专,3-5年,"Android Studio,安卓,Android,Java",13000-16000,岗位职责：1、根据需求文档独立按时完成Android客户端开发、调试、维护工作；2、根据项目计划来完成对应的开发任务，确保按时⾼质量交付；3、完成负责的相应模块的设计⽂档及相关说明⽂档，保障工作成果可追溯；4、遵从部门编程规范、代码reviw规范和上库流程，保障代码质量。岗位要求：1、3年及以上工作经验，大专及以上学历优先，计算机相关专业优先；2、有扎实的Java/kotlin语⾔基础,互联网,http://jobs.zhaopin.com/CC000544460J40786382116.htm,10000人以上,2026-01-12 01:44:57,13000.0,16000.0,12.0
IOS/Android开发,郑州,博彦科技,本科,3-5年,"iOS,Android",15000-16000,岗位描述】1.根据产品经理需求，进行模块设计，业务开发2.独立负责App下某一模块业务开发维护 【岗位要求】 1.本科及以上学历，计算机或相关专业毕业 2.3年以上IOS/Android开发经验，具备ReactNative跨端技术栈的优先 3.有独立、完整的IOS/Android项目经验，且项目经验丰富 4.具备较好的问题解决能力、沟通能力、学习能力,IT服务,http://jobs.zhaopin.com/CC000163970J40867603803.htm,10000人以上,2026-01-12 01:07:05,15000.0,16000.0,12.0
安卓直播开发,郑州,新乡市嘟嘟网络技术有限公司,大专,5-10年,"直播视频项目,Java",13000-16000,岗位职责:1. 负责小心心科技安卓直播应用的开发与维护2. 与团队合作，确保直播功能的稳定性和用户体验3. 持续优化产品，提升直播技术的性能和效率任职要求：1. 具备出色的沟通能力，能够高效完成任务2. 具有团队合作精神，能够迅速适应团队环境3. 拥有不断学习和改进的能力，以适应不断变化的技术挑战4.具有音视频开发经验的优先5.目前单双休,互联网,http://jobs.zhaopin.com/CC546696620J40902791608.htm,100-299人,2025-11-26 13:39:21,13000.0,16000.0,12.0
